project_id,n_tasks,n_employees,n_dependencies,det_duration_days,p10,p50,p90,schedule_risk_ratio,det_vs_p50_delta,critical_path_tasks,avg_employee_efficiency,mc_success,error_msg
synth_763,22,8,8,95,87,95,102,0.0737,0,3,0.9225,True,
synth_764,22,3,18,152,134,149,163,0.094,-3,6,0.9583,True,
synth_765,25,7,11,142,125,139,152,0.0935,-3,4,1.0227,True,
synth_766,19,13,4,55,48,54,59,0.0926,-1,2,0.991,True,
synth_767,29,15,5,57,52,60,68,0.1333,3,2,1.0007,True,
synth_768,26,12,10,120,103,116,129,0.1121,-4,4,1.1415,True,
synth_769,27,11,21,112,103,114,126,0.1053,2,4,1.0261,True,
synth_770,12,7,5,66,58,66,76,0.1515,0,3,1.094,True,
synth_771,11,7,5,66,59,66,73,0.1061,0,2,0.9424,True,
synth_772,19,7,23,128,121,131,144,0.0992,3,6,0.8882,True,
synth_773,26,13,20,98,94,99,107,0.0808,1,3,1.03,True,
synth_774,17,4,5,83,76,86,97,0.1279,3,3,1.0462,True,
synth_775,21,10,12,134,122,132,141,0.0682,-2,5,0.965,True,
synth_776,22,15,3,53,48,53,58,0.0943,0,2,0.9582,True,
synth_777,16,11,7,69,63,71,82,0.1549,2,4,1.0266,True,
synth_778,25,4,9,128,112,125,136,0.088,-3,3,0.8013,True,
synth_779,10,7,5,90,68,84,97,0.1548,-6,3,1.0687,True,
synth_780,17,6,9,118,93,109,122,0.1193,-9,3,0.9683,True,
synth_781,6,14,4,94,72,87,99,0.1379,-7,3,1.0169,True,
synth_782,8,15,4,37,34,40,49,0.225,3,3,1.0042,True,
synth_783,21,11,8,56,51,57,65,0.1404,1,3,0.9732,True,
synth_784,17,12,8,65,62,69,80,0.1594,4,3,1.0257,True,
synth_785,29,13,22,108,93,102,113,0.1078,-6,4,1.0053,True,
synth_786,22,3,20,134,110,125,140,0.12,-9,4,1.01,True,
synth_787,11,9,8,78,62,71,80,0.1268,-7,3,1.0055,True,
synth_788,22,7,19,127,120,132,144,0.0909,5,5,0.8771,True,
synth_789,10,10,12,86,75,83,91,0.0964,-3,3,0.8712,True,
synth_790,10,12,12,114,101,113,125,0.1062,-1,5,1.0267,True,
synth_791,26,5,3,51,45,52,60,0.1538,1,2,1.0532,True,
synth_792,10,10,8,95,70,86,101,0.1744,-9,4,0.9554,True,
synth_793,16,4,3,61,60,67,74,0.1045,6,2,1.1375,True,
synth_794,27,11,19,119,107,118,130,0.1017,-1,4,1.085,True,
synth_795,23,14,17,114,102,110,116,0.0545,-4,4,0.9728,True,
synth_796,30,10,16,117,105,115,126,0.0957,-2,3,0.9485,True,
synth_797,18,12,8,69,63,69,73,0.058,0,2,1.0049,True,
synth_798,15,9,3,97,76,90,103,0.1444,-7,3,0.9957,True,
synth_799,24,10,27,106,97,105,113,0.0762,-1,4,0.9726,True,
synth_800,19,7,13,88,76,85,94,0.1059,-3,4,0.9336,True,
synth_801,19,15,12,81,72,81,91,0.1235,0,3,1.0719,True,
synth_802,29,6,13,93,82,90,99,0.1,-3,3,0.9824,True,
synth_803,18,15,6,82,75,82,91,0.1098,0,4,0.9748,True,
synth_804,21,5,18,142,127,137,147,0.073,-5,4,0.876,True,
synth_805,23,14,4,66,54,63,71,0.127,-3,2,0.9833,True,
synth_806,18,3,7,79,68,78,86,0.1026,-1,2,1.0325,True,
synth_807,18,14,18,75,69,74,80,0.0811,-1,4,0.9161,True,
synth_808,21,13,6,60,54,62,69,0.1129,2,2,1.0379,True,
synth_809,22,4,23,147,137,147,156,0.0612,0,4,1.085,True,
synth_810,18,15,13,86,77,83,90,0.0843,-3,3,1.0525,True,
synth_811,13,14,12,120,112,122,132,0.082,2,4,0.9571,True,
synth_812,28,8,31,135,123,134,145,0.0821,-1,4,0.9617,True,
synth_813,24,9,15,102,90,100,111,0.11,-2,4,0.9775,True,
synth_814,17,9,5,98,91,101,112,0.1089,3,4,0.8556,True,
synth_815,8,5,8,55,50,57,63,0.1053,2,2,1.0887,True,
synth_816,28,14,7,59,52,58,65,0.1207,-1,2,1.0747,True,
synth_817,15,4,7,104,80,96,107,0.1146,-8,3,1.1198,True,
synth_818,16,13,4,64,57,63,70,0.1111,-1,2,0.9857,True,
synth_819,8,6,3,49,43,53,65,0.2264,4,2,0.9654,True,
synth_820,8,5,4,86,74,85,96,0.1294,-1,3,1.0453,True,
synth_821,21,4,4,63,60,67,74,0.1045,4,3,1.0829,True,
synth_822,17,11,8,72,64,71,77,0.0845,-1,2,0.994,True,
synth_823,21,8,10,129,108,123,138,0.122,-6,4,1.0052,True,
synth_824,29,13,33,172,165,180,198,0.1,8,7,0.9928,True,
synth_825,20,9,6,91,81,93,102,0.0968,2,3,1.0809,True,
synth_826,10,12,8,71,53,67,79,0.1791,-4,4,0.958,True,
synth_827,26,5,12,95,84,97,112,0.1546,2,3,1.0205,True,
synth_828,20,15,5,84,69,79,88,0.1139,-5,3,1.0024,True,
synth_829,6,11,5,78,71,78,84,0.0769,0,4,0.9664,True,
synth_830,30,14,15,89,81,91,101,0.1099,2,3,1.0309,True,
synth_831,14,10,8,69,52,64,73,0.1406,-5,3,1.1055,True,
synth_832,22,14,12,96,84,95,104,0.0947,-1,3,0.979,True,
synth_833,9,13,4,56,52,57,63,0.1053,1,2,1.0228,True,
synth_834,21,14,10,80,74,81,88,0.0864,1,3,0.8912,True,
synth_835,9,4,6,81,68,82,96,0.1707,1,3,0.9735,True,
synth_836,14,12,10,77,64,74,82,0.1081,-3,3,0.9788,True,
synth_837,26,7,12,182,157,174,190,0.092,-8,5,0.9806,True,
synth_838,25,3,20,111,107,114,124,0.0877,3,3,0.8533,True,
synth_839,25,12,21,79,72,79,85,0.0759,0,3,0.9765,True,
synth_840,17,6,12,91,75,85,94,0.1059,-6,3,0.9826,True,
synth_841,15,5,15,135,123,137,152,0.1095,2,5,1.004,True,
synth_842,13,9,7,105,91,104,115,0.1058,-1,3,0.9502,True,
synth_843,24,12,12,96,84,93,101,0.086,-3,3,1.0319,True,
synth_844,22,9,12,90,74,85,95,0.1176,-5,3,0.8957,True,
synth_845,9,15,4,76,66,74,82,0.1081,-2,2,1.0656,True,
synth_846,12,5,14,110,107,114,123,0.0789,4,5,0.8767,True,
synth_847,30,13,11,107,89,104,115,0.1058,-3,3,1.0051,True,
synth_848,24,6,7,66,62,69,80,0.1594,3,2,0.9729,True,
synth_849,11,9,3,75,62,75,87,0.16,0,3,0.9212,True,
synth_850,12,13,4,67,59,65,69,0.0615,-2,2,0.9878,True,
synth_851,19,10,20,169,150,164,179,0.0915,-5,5,0.9582,True,
synth_852,6,15,5,63,53,61,68,0.1148,-2,3,0.9821,True,
synth_853,23,6,8,96,91,100,109,0.09,4,3,1.0031,True,
synth_854,26,6,9,112,94,107,118,0.1028,-5,3,1.0215,True,
synth_855,30,5,12,95,76,92,107,0.163,-3,2,1.0555,True,
synth_856,25,8,17,102,93,101,109,0.0792,-1,4,0.9789,True,
synth_857,13,3,8,82,76,84,96,0.1429,2,3,0.95,True,
synth_858,23,15,12,91,84,92,102,0.1087,1,3,1.0153,True,
synth_859,12,8,6,97,85,94,103,0.0957,-3,3,0.8353,True,
synth_860,17,4,16,99,90,97,104,0.0722,-2,3,1.0319,True,
synth_861,18,8,23,129,111,124,137,0.1048,-5,4,0.9327,True,
synth_862,29,3,8,81,76,82,86,0.0488,1,1,1.0111,True,
synth_863,23,3,9,92,86,95,109,0.1474,3,3,0.8922,True,
synth_864,8,11,8,51,48,58,69,0.1897,7,2,1.1064,True,
synth_865,19,3,4,82,73,82,93,0.1341,0,3,0.9167,True,
synth_866,5,15,4,55,50,59,67,0.1356,4,2,0.9978,True,
synth_867,14,10,5,43,37,41,49,0.1951,-2,2,0.9112,True,
synth_868,21,3,22,125,102,119,136,0.1429,-6,4,0.8858,True,
synth_869,20,3,6,74,69,75,82,0.0933,1,2,0.9633,True,
synth_870,10,7,6,62,59,69,80,0.1594,7,3,1.0293,True,
synth_871,21,5,10,101,79,95,110,0.1579,-6,3,0.8705,True,
synth_872,12,11,10,83,83,91,101,0.1099,8,4,0.9735,True,
synth_873,14,9,8,172,150,166,178,0.0723,-6,5,0.9548,True,
synth_874,10,4,8,84,67,81,95,0.1728,-3,3,0.9431,True,
synth_875,18,3,19,157,136,150,162,0.08,-7,5,0.9033,True,
synth_876,7,7,7,129,105,121,134,0.1074,-8,4,0.9933,True,
synth_877,19,12,16,88,80,88,96,0.0909,0,3,1.0093,True,
synth_878,8,8,3,37,32,38,49,0.2895,1,2,1.0388,True,
synth_879,6,10,5,60,48,61,73,0.1967,1,2,0.9705,True,
synth_880,29,10,14,58,59,63,68,0.0794,5,2,0.9805,True,
synth_881,16,14,5,53,47,56,70,0.25,3,2,0.9393,True,
synth_882,21,4,12,105,92,101,110,0.0891,-4,3,0.9996,True,
synth_883,8,14,3,52,43,49,56,0.1429,-3,2,0.9846,True,
synth_884,25,8,29,113,103,113,123,0.0885,0,4,1.0125,True,
synth_885,10,11,3,73,59,69,78,0.1304,-4,2,1.0543,True,
synth_886,30,5,7,71,60,69,78,0.1304,-2,2,1.1033,True,
synth_887,6,6,4,115,87,103,117,0.1359,-12,4,0.9431,True,
synth_888,30,10,7,68,62,67,74,0.1045,-1,2,1.0846,True,
synth_889,12,9,9,80,64,74,84,0.1351,-6,3,0.9635,True,
synth_890,13,13,10,72,65,73,79,0.0822,1,2,0.9829,True,
synth_891,6,9,6,79,68,76,81,0.0658,-3,3,1.0054,True,
synth_892,27,4,10,90,71,82,95,0.1585,-8,3,1.13,True,
synth_893,9,4,9,105,94,105,114,0.0857,0,3,1.0325,True,
synth_894,14,12,6,78,68,76,82,0.0789,-2,3,1.0051,True,
synth_895,17,10,10,89,77,87,97,0.1149,-2,3,0.9462,True,
synth_896,23,8,9,66,63,68,74,0.0882,2,2,0.985,True,
synth_897,22,6,10,88,77,86,94,0.093,-2,3,0.9751,True,
synth_898,23,6,16,155,147,154,161,0.0455,-1,5,0.9049,True,
synth_899,16,10,6,78,73,81,89,0.0988,3,3,0.9722,True,
synth_900,15,14,4,62,54,61,70,0.1475,-1,2,0.9232,True,
synth_901,25,3,26,149,142,151,161,0.0662,2,4,0.9239,True,
synth_902,25,7,9,73,71,75,79,0.0533,2,3,1.0849,True,
synth_903,19,3,12,139,125,137,148,0.0803,-2,5,0.9806,True,
synth_904,8,13,3,45,38,42,47,0.119,-3,2,1.1046,True,
synth_905,19,10,19,114,102,116,131,0.1293,2,5,1.0102,True,
synth_906,15,15,13,93,83,91,98,0.0769,-2,4,0.9747,True,
synth_907,24,10,30,115,98,109,120,0.1009,-6,4,1.0411,True,
synth_908,5,7,4,61,50,57,65,0.1404,-4,3,0.9898,True,
synth_909,12,8,4,90,78,90,100,0.1111,0,3,0.9603,True,
synth_910,27,6,9,82,76,83,91,0.0964,1,2,1.0744,True,
synth_911,23,14,11,105,91,100,108,0.08,-5,3,1.0668,True,
synth_912,20,6,19,94,88,96,106,0.1042,2,4,1.0608,True,
synth_913,5,11,4,94,73,86,98,0.1395,-8,4,0.9099,True,
synth_914,10,8,9,60,53,59,66,0.1186,-1,3,1.0043,True,
synth_915,28,13,14,95,82,92,102,0.1087,-3,3,1.0137,True,
synth_916,18,4,8,119,104,115,124,0.0783,-4,3,0.9712,True,
synth_917,22,11,10,60,56,65,78,0.2,5,2,1.0367,True,
synth_918,20,11,22,101,89,100,109,0.09,-1,3,0.9525,True,
synth_919,5,13,3,44,38,42,46,0.0952,-2,2,1.0629,True,
synth_920,6,7,6,49,34,44,52,0.1818,-5,2,1.1215,True,
synth_921,14,15,8,100,87,97,106,0.0928,-3,3,0.9127,True,
synth_922,16,6,16,99,80,92,103,0.1196,-7,3,1.075,True,
synth_923,24,4,4,89,86,91,98,0.0769,2,3,1.0358,True,
synth_924,17,15,14,70,68,77,89,0.1558,7,4,1.0502,True,
synth_925,8,7,3,39,38,44,52,0.1818,5,2,0.9889,True,
synth_926,22,13,6,65,60,65,70,0.0769,0,2,1.0055,True,
synth_927,11,12,13,132,126,136,146,0.0735,4,5,0.9978,True,
synth_928,19,14,19,80,75,80,86,0.075,0,3,0.9988,True,
synth_929,29,5,31,113,105,113,121,0.0708,0,3,1.0705,True,
synth_930,24,8,14,105,98,106,115,0.0849,1,3,1.1208,True,
synth_931,16,12,16,116,93,109,121,0.1101,-7,5,1.0438,True,
synth_932,8,10,3,58,48,58,67,0.1552,0,2,0.9992,True,
synth_933,5,5,5,148,128,141,153,0.0851,-7,4,1.008,True,
synth_934,28,12,25,108,101,112,126,0.125,4,6,1.0126,True,
synth_935,8,6,4,70,61,68,74,0.0882,-2,2,1.0567,True,
synth_936,19,10,14,108,98,107,117,0.0935,-1,4,1.0306,True,
synth_937,13,15,17,104,88,100,108,0.08,-4,5,1.0176,True,
synth_938,22,14,13,112,100,108,115,0.0648,-4,4,1.0391,True,
synth_939,8,7,4,51,45,52,59,0.1346,1,3,1.0564,True,
synth_940,12,15,13,99,89,96,102,0.0625,-3,4,1.0591,True,
synth_941,9,11,3,77,66,73,80,0.0959,-4,2,0.9878,True,
synth_942,18,9,10,102,88,100,111,0.11,-2,3,1.0869,True,
synth_943,11,9,8,90,79,88,95,0.0795,-2,4,1.0488,True,
synth_944,21,11,23,152,134,145,156,0.0759,-7,5,1.0391,True,
synth_945,19,5,17,135,123,138,153,0.1087,3,5,0.8507,True,
synth_946,18,3,5,82,71,79,85,0.0759,-3,2,1.0433,True,
synth_947,26,7,20,128,112,123,134,0.0894,-5,5,1.055,True,
synth_948,18,8,3,105,92,103,114,0.1068,-2,3,1.005,True,
synth_949,16,15,13,63,52,60,68,0.1333,-3,2,1.0622,True,
synth_950,15,5,7,76,66,73,82,0.1233,-3,3,0.95,True,
synth_951,22,9,3,67,61,67,74,0.1045,0,2,1.0329,True,
synth_952,17,3,19,106,102,111,122,0.0991,5,4,0.895,True,
synth_953,29,8,24,103,99,105,112,0.0667,2,4,0.9464,True,
synth_954,13,6,9,74,68,75,81,0.08,1,2,1.0615,True,
synth_955,17,9,9,80,71,79,87,0.1013,-1,3,1.0719,True,
synth_956,15,5,13,97,78,92,105,0.1413,-5,3,1.1,True,
synth_957,21,6,5,52,52,57,65,0.1404,5,2,1.0969,True,
synth_958,12,3,6,64,61,67,74,0.1045,3,2,0.9942,True,
synth_959,14,9,13,99,84,97,106,0.0928,-2,4,0.964,True,
synth_960,13,15,14,152,132,145,156,0.0759,-7,5,1.0272,True,
synth_961,25,5,11,106,91,101,111,0.099,-5,3,1.0027,True,
synth_962,13,10,9,127,116,127,137,0.0787,0,4,0.9207,True,
synth_963,8,15,5,49,35,46,55,0.1957,-3,2,1.047,True,
synth_964,7,7,5,62,52,59,65,0.1017,-3,2,1.1152,True,
synth_965,16,15,4,52,46,53,61,0.1509,1,2,0.9661,True,
synth_966,20,13,21,111,97,109,118,0.0826,-2,4,1.0329,True,
synth_967,24,14,15,88,82,90,98,0.0889,2,3,0.9468,True,
synth_968,12,5,4,86,71,84,95,0.131,-2,3,1.0975,True,
synth_969,22,8,11,126,100,123,141,0.1463,-3,4,1.0528,True,
synth_970,13,12,10,64,52,60,69,0.15,-4,2,0.9392,True,
synth_971,27,7,16,100,85,96,106,0.1042,-4,3,1.0349,True,
synth_972,29,10,18,135,123,133,144,0.0827,-2,4,1.0135,True,
synth_973,15,9,7,69,60,67,74,0.1045,-2,2,0.9565,True,
synth_974,21,3,5,85,79,85,89,0.0471,0,2,0.8692,True,
synth_975,6,12,4,61,51,60,67,0.1167,-1,3,0.9911,True,
synth_976,21,13,12,94,78,90,101,0.1222,-4,3,0.9679,True,
synth_977,9,7,5,44,40,44,49,0.1136,0,2,1.0439,True,
synth_978,20,11,17,115,106,113,119,0.0531,-2,4,1.1014,True,
synth_979,21,12,20,134,124,134,146,0.0896,0,5,0.979,True,
synth_980,11,11,4,66,59,66,72,0.0909,0,2,1.0603,True,
synth_981,26,7,9,67,64,70,76,0.0857,3,2,0.9625,True,
synth_982,11,14,4,72,69,75,85,0.1333,3,2,0.9704,True,
synth_983,17,12,12,90,75,87,96,0.1034,-3,4,1.0027,True,
synth_984,12,7,14,129,115,126,137,0.0873,-3,4,0.8414,True,
synth_985,9,13,10,155,138,155,174,0.1226,0,6,0.9583,True,
synth_986,17,10,13,92,77,87,98,0.1264,-5,4,0.9652,True,
synth_987,6,10,4,73,61,71,80,0.1268,-2,3,0.9849,True,
synth_988,6,9,8,76,63,72,80,0.1111,-4,3,0.9958,True,
synth_989,15,10,11,105,85,99,110,0.1111,-6,3,0.9455,True,
synth_990,13,14,10,63,57,64,71,0.1094,1,3,1.0193,True,
synth_991,9,6,8,100,79,93,107,0.1505,-7,4,0.9885,True,
synth_992,29,7,13,85,77,85,92,0.0824,0,3,1.0326,True,
synth_993,19,12,16,105,94,103,112,0.0874,-2,5,0.9976,True,
synth_994,17,8,17,148,122,140,156,0.1143,-8,6,1.069,True,
synth_995,20,12,13,97,82,93,102,0.0968,-4,4,0.9827,True,
synth_996,22,11,20,105,97,107,117,0.0935,2,4,1.0168,True,
synth_997,9,15,7,64,59,67,77,0.1493,3,3,0.9419,True,
synth_998,22,6,9,149,135,148,163,0.1014,-1,5,1.1492,True,
synth_999,14,5,4,71,66,72,77,0.0694,1,2,0.9147,True,
synth_1000,10,14,12,74,60,70,82,0.1714,-4,3,1.0507,True,
synth_1001,25,9,8,69,64,70,77,0.1,1,2,0.9454,True,
synth_1002,15,4,9,117,107,116,124,0.069,-1,4,1.0075,True,
synth_1003,30,6,30,130,107,123,138,0.122,-7,4,0.9065,True,
synth_1004,14,12,13,85,76,83,90,0.0843,-2,4,0.9894,True,
synth_1005,17,13,10,86,78,86,94,0.093,0,4,0.9674,True,
synth_1006,26,7,5,51,51,54,59,0.0926,3,2,0.974,True,
synth_1007,24,9,14,77,71,81,93,0.1481,4,4,1.0244,True,
synth_1008,29,11,5,78,58,70,83,0.1857,-8,3,1.0591,True,
synth_1009,15,7,6,95,78,90,100,0.1111,-5,3,1.0457,True,
synth_1010,19,14,12,79,72,79,88,0.1139,0,3,1.0679,True,
synth_1011,5,9,3,73,69,74,80,0.0811,1,2,1.0249,True,
synth_1012,6,6,7,114,96,112,130,0.1607,-2,4,0.8869,True,
synth_1013,17,13,21,100,91,102,113,0.1078,2,3,1.0367,True,
synth_1014,12,6,4,88,66,79,92,0.1646,-9,4,1.0683,True,
synth_1015,30,9,5,93,86,96,107,0.1146,3,3,0.9302,True,
synth_1016,29,14,10,91,86,91,97,0.0659,0,4,1.0343,True,
synth_1017,25,3,11,88,82,91,99,0.0879,3,3,0.905,True,
synth_1018,23,10,8,72,65,70,75,0.0714,-2,2,1.0564,True,
synth_1019,21,13,5,64,54,59,68,0.1525,-5,3,1.0487,True,
synth_1020,27,11,8,64,61,67,77,0.1493,3,2,1.0616,True,
synth_1021,5,12,3,77,61,73,84,0.1507,-4,3,0.9667,True,
synth_1022,6,5,3,74,66,72,77,0.0694,-2,2,0.9858,True,
synth_1023,17,15,10,121,115,124,134,0.0806,3,5,1.0261,True,
synth_1024,14,11,14,86,69,81,90,0.1111,-5,4,1.1532,True,
synth_1025,24,7,12,104,91,100,110,0.1,-4,3,1.0287,True,
synth_1026,5,11,5,121,112,122,134,0.0984,1,4,1.0364,True,
synth_1027,16,5,6,75,62,70,78,0.1143,-5,2,1.0485,True,
synth_1028,5,15,4,67,55,64,72,0.125,-3,3,0.9568,True,
synth_1029,29,8,21,121,116,124,133,0.0726,3,4,1.0124,True,
synth_1030,17,9,12,150,129,146,163,0.1164,-4,5,1.0419,True,
synth_1031,24,4,3,75,62,79,97,0.2278,4,3,1.0296,True,
synth_1032,18,6,15,118,91,107,120,0.1215,-11,4,1.105,True,
synth_1033,29,9,4,58,44,56,66,0.1786,-2,2,1.0316,True,
synth_1034,13,14,13,82,67,76,84,0.1053,-6,4,0.9657,True,
synth_1035,29,4,22,118,109,119,133,0.1176,1,4,1.0315,True,
synth_1036,8,13,3,63,57,63,69,0.0952,0,2,0.9539,True,
synth_1037,24,15,13,72,61,71,80,0.1268,-1,3,1.0214,True,
synth_1038,29,13,6,69,60,65,74,0.1385,-4,2,0.9142,True,
synth_1039,24,15,26,103,93,102,110,0.0784,-1,4,0.9651,True,
synth_1040,23,5,4,61,57,62,67,0.0806,1,2,1.002,True,
synth_1041,27,3,10,106,90,102,112,0.098,-4,3,0.9647,True,
synth_1042,14,10,3,56,48,58,67,0.1552,2,2,1.0248,True,
synth_1043,11,14,10,88,82,86,90,0.0465,-2,3,1.0282,True,
synth_1044,22,9,14,62,59,64,70,0.0938,2,2,0.9242,True,
synth_1045,21,7,10,82,68,78,87,0.1154,-4,3,1.0968,True,
synth_1046,27,10,32,114,98,109,122,0.1193,-5,4,0.926,True,
synth_1047,29,14,16,62,62,68,76,0.1176,6,3,1.0476,True,
synth_1048,23,3,7,95,81,93,103,0.1075,-2,3,1.1425,True,
synth_1049,10,5,5,67,62,68,75,0.1029,1,2,0.9648,True,
synth_1050,18,6,8,92,82,91,99,0.0879,-1,3,0.9833,True,
synth_1051,20,11,15,125,108,122,135,0.1066,-3,4,0.9577,True,
synth_1052,25,10,8,67,64,70,77,0.1,3,3,1.0112,True,
synth_1053,19,5,13,109,100,108,115,0.0648,-1,4,1.0383,True,
synth_1054,17,13,19,127,111,120,129,0.075,-7,4,0.929,True,
synth_1055,16,6,12,98,91,99,109,0.101,1,3,1.0292,True,
synth_1056,19,3,7,98,96,102,108,0.0588,4,3,1.0783,True,
synth_1057,20,5,27,182,166,178,190,0.0674,-4,6,1.0005,True,
synth_1058,7,10,7,72,61,70,80,0.1429,-2,3,0.9904,True,
synth_1059,16,10,6,71,66,71,75,0.0563,0,2,1.0829,True,
synth_1060,28,12,7,65,61,65,70,0.0769,0,2,0.9957,True,
synth_1061,19,10,5,69,63,68,72,0.0588,-1,2,0.987,True,
synth_1062,24,4,25,127,125,137,152,0.1095,10,4,0.9035,True,
synth_1063,23,9,10,65,61,67,74,0.1045,2,2,1.0068,True,
synth_1064,30,6,3,68,65,71,77,0.0845,3,2,0.9708,True,
synth_1065,19,6,15,121,112,122,130,0.0656,1,4,0.9572,True,
synth_1066,25,4,14,110,104,112,121,0.0804,2,3,1.0094,True,
synth_1067,25,7,22,160,150,161,172,0.0683,1,5,1.0068,True,
synth_1068,18,14,10,90,75,88,99,0.125,-2,4,0.9723,True,
synth_1069,26,14,12,75,71,79,90,0.1392,4,3,1.0545,True,
synth_1070,28,15,3,57,49,56,62,0.1071,-1,2,1.0467,True,
synth_1071,24,5,14,89,80,88,96,0.0909,-1,3,0.9553,True,
synth_1072,25,12,19,102,89,100,112,0.12,-2,4,0.9663,True,
synth_1073,15,15,13,100,88,100,113,0.13,0,4,0.9906,True,
synth_1074,10,14,3,62,51,61,71,0.1639,-1,2,1.0685,True,
synth_1075,18,8,19,115,102,114,125,0.0965,-1,4,0.958,True,
synth_1076,10,7,6,73,60,69,78,0.1304,-4,2,1.0808,True,
synth_1077,11,9,11,130,114,127,140,0.1024,-3,5,0.9531,True,
synth_1078,15,12,9,90,80,89,98,0.1011,-1,4,1.0678,True,
synth_1079,26,4,9,75,66,75,88,0.1733,0,3,1.0425,True,
synth_1080,16,13,7,61,59,66,74,0.1212,5,2,0.932,True,
synth_1081,25,9,11,92,76,86,96,0.1163,-6,3,1.0812,True,
synth_1082,11,4,10,96,86,94,100,0.0638,-2,3,1.0383,True,
synth_1083,23,13,16,172,149,166,180,0.0843,-6,5,0.9933,True,
synth_1084,7,15,4,66,60,66,73,0.1061,0,2,1.0526,True,
synth_1085,10,4,4,89,73,84,96,0.1429,-5,3,0.96,True,
synth_1086,17,7,14,94,93,102,116,0.1373,8,4,1.0374,True,
synth_1087,13,8,12,111,99,107,114,0.0654,-4,4,0.9083,True,
synth_1088,19,14,19,103,85,99,109,0.101,-4,4,0.954,True,
synth_1089,10,7,5,97,81,92,103,0.1196,-5,4,1.0382,True,
synth_1090,5,10,3,52,42,52,59,0.1346,0,2,1.0322,True,
synth_1091,10,15,4,56,52,55,58,0.0545,-1,2,1.0059,True,
synth_1092,9,8,6,72,70,77,86,0.1169,5,3,0.967,True,
synth_1093,15,11,8,91,76,87,95,0.092,-4,4,1.0402,True,
synth_1094,13,11,3,61,45,57,65,0.1404,-4,2,1.0038,True,
synth_1095,16,14,3,70,55,66,75,0.1364,-4,2,1.0045,True,
synth_1096,25,12,18,123,114,125,136,0.088,2,6,0.9583,True,
synth_1097,9,9,9,114,103,116,127,0.0948,2,4,1.1274,True,
synth_1098,7,4,4,55,43,54,61,0.1296,-1,2,0.9712,True,
synth_1099,12,7,7,134,113,130,142,0.0923,-4,4,1.046,True,
synth_1100,28,3,5,81,72,81,87,0.0741,0,2,0.8517,True,
synth_1101,24,6,17,96,88,97,107,0.1031,1,4,1.0592,True,
synth_1102,12,6,3,62,53,63,72,0.1429,1,2,1.0346,True,
synth_1103,5,6,3,77,69,75,79,0.0533,-2,3,1.0417,True,
synth_1104,6,4,6,125,102,118,131,0.1102,-7,4,0.9713,True,
synth_1105,29,7,12,93,83,92,100,0.087,-1,4,0.9861,True,
synth_1106,5,10,4,53,48,56,65,0.1607,3,3,0.9595,True,
synth_1107,16,15,13,98,92,101,109,0.0792,3,4,1.004,True,
synth_1108,8,12,7,103,97,105,113,0.0762,2,4,0.9952,True,
synth_1109,28,15,23,97,87,95,103,0.0842,-2,4,0.8821,True,
synth_1110,17,8,7,76,59,69,78,0.1304,-7,3,1.0141,True,
synth_1111,9,3,4,63,55,63,71,0.127,0,2,1.0933,True,
synth_1112,27,15,11,86,74,82,89,0.0854,-4,3,0.9692,True,
synth_1113,18,9,13,92,79,89,98,0.1011,-3,3,0.9904,True,
synth_1114,27,9,18,92,80,90,102,0.1333,-2,4,0.9131,True,
synth_1115,9,9,3,57,49,56,63,0.125,-1,2,0.9628,True,
synth_1116,18,11,4,81,68,81,91,0.1235,0,3,0.9804,True,
synth_1117,22,6,22,113,96,110,124,0.1273,-3,4,0.9975,True,
synth_1118,26,11,9,118,105,118,129,0.0932,0,4,0.9668,True,
synth_1119,22,13,10,66,54,63,73,0.1587,-3,2,1.0487,True,
synth_1120,26,14,5,54,52,57,66,0.1579,3,2,1.0104,True,
synth_1121,27,5,19,164,143,158,174,0.1013,-6,6,0.798,True,
synth_1122,22,5,23,151,145,152,161,0.0592,1,5,0.8365,True,
synth_1123,8,15,5,64,53,60,66,0.1,-4,2,1.0209,True,
synth_1124,26,6,5,79,70,76,82,0.0789,-3,2,0.9775,True,
synth_1125,15,14,15,86,84,91,98,0.0769,5,3,0.9574,True,
synth_1126,30,9,12,98,87,98,109,0.1122,0,3,1.0972,True,
synth_1127,28,15,22,107,103,110,117,0.0636,3,4,0.9944,True,
synth_1128,11,8,6,70,59,67,74,0.1045,-3,3,0.8927,True,
synth_1129,9,12,7,106,94,103,110,0.068,-3,4,0.9842,True,
synth_1130,6,7,5,121,99,112,124,0.1071,-9,4,0.98,True,
synth_1131,26,7,5,65,57,66,73,0.1061,1,2,0.9789,True,
synth_1132,15,12,10,104,84,97,108,0.1134,-7,3,0.948,True,
synth_1133,29,10,31,130,123,135,146,0.0815,5,5,1.0381,True,
synth_1134,7,5,8,90,78,86,94,0.093,-4,5,0.992,True,
synth_1135,21,15,9,91,77,88,97,0.1023,-3,4,0.9816,True,
synth_1136,20,13,18,63,59,65,71,0.0923,2,3,0.9925,True,
synth_1137,9,3,7,66,56,65,73,0.1231,-1,3,1.1983,True,
synth_1138,27,4,23,189,165,184,203,0.1033,-5,7,1.0133,True,
synth_1139,19,14,4,89,72,85,97,0.1412,-4,3,0.9549,True,
synth_1140,7,7,4,47,42,47,53,0.1277,0,2,0.8955,True,
synth_1141,11,14,8,135,122,132,142,0.0758,-3,5,0.9714,True,
