project_id,task_id,planned_optimistic,planned_likely,planned_pessimistic,criticality,cost,num_required_skills,num_assigned,assigned_avg_efficiency,assigned_total_load,num_predecessors,num_successors,actual_duration,primary_slowdown,primary_overload,primary_min_efficiency,primary_miss_ratio,assigned_avg_miss_ratio,assigned_min_efficiency
53,20,6,17,22,1,942.62,2,1,0.41500000000000004,13.5,5,2,40.0,2.5,5.503607871123561,0.2,0.5,0.5,0.2
53,21,15,20,21,3,1582.02,3,2,0.3466666666666667,28.1,7,1,51.55555555555555,2.6666666666666665,2.8351978750445,0.2,0.6666666666666666,0.6666666666666666,0.2
53,22,15,29,30,3,1917.07,3,2,0.40499999999999997,25.8,6,0,71.55555555555554,2.6666666666666665,5.503607871123561,0.2,0.6666666666666666,0.6666666666666666,0.2
53,23,27,28,30,1,1997.96,2,2,0.2,28.1,9,1,84.5,3.0,6.363658157606155,0.2,1.0,1.0,0.2
53,24,18,19,26,2,209.15,2,1,0.69,15.799999999999999,9,0,50.0,2.5,6.363658157606155,0.2,0.5,0.5,0.2
53,25,3,19,22,1,1740.25,1,1,0.2,13.5,6,0,50.5,3.0,5.503607871123561,0.2,1.0,1.0,0.2
53,26,24,24,26,1,701.76,1,1,0.2,13.5,7,0,73.0,3.0,5.503607871123561,0.2,1.0,1.0,0.2
54,0,2,9,29,5,777.88,2,2,0.2,25.4,0,6,33.5,3.0,2.090050296688311,0.2,1.0,1.0,0.2
54,1,23,27,30,5,795.93,1,1,1.17,14.000000000000002,1,4,27.08718419555434,1.0094602805796649,3.621370565564158,1.17,0.0,0.0,1.17
54,2,19,28,30,2,1621.29,3,3,0.4511111111111112,37.2,0,7,71.55555555555554,2.6666666666666665,6.026639724986319,0.2,0.6666666666666666,0.6666666666666666,0.2
54,3,6,8,23,5,463.13,1,1,0.61,9.9,0,10,21.043794220589053,2.0698813987464644,5.252553064706865,0.61,0.0,0.0,0.61
54,4,28,29,29,4,1821.99,1,3,1.03,37.4,1,6,25.79859285254166,0.8947488850592483,3.621370565564158,1.32,0.0,0.0,0.8
54,5,3,5,10,2,1491.13,3,1,0.49333333333333335,9.9,1,4,14.666666666666666,2.6666666666666665,5.252553064706865,0.2,0.6666666666666666,0.6666666666666666,0.2
54,6,15,23,25,5,1985.52,3,2,0.4650000000000001,21.799999999999997,3,10,58.666666666666664,2.6666666666666665,5.252553064706865,0.2,0.6666666666666666,0.6666666666666666,0.2
54,7,15,21,29,3,1271.56,1,2,0.2,25.4,4,7,64.0,3.0,2.090050296688311,0.2,1.0,1.0,0.2
54,8,24,27,28,4,1616.18,3,1,0.7166666666666668,9.9,2,5,62.22222222222223,2.3333333333333335,5.252553064706865,0.2,0.3333333333333333,0.3333333333333333,0.2
54,9,23,24,26,4,1287.11,1,1,0.87,9.9,3,6,35.07299036764842,1.4512961531440727,5.252553064706865,0.87,0.0,0.0,0.87
54,10,16,19,22,4,1079.96,1,1,0.91,11.899999999999999,2,4,23.061041518520767,1.2137390272905666,2.090050296688311,0.91,0.0,0.0,0.91
54,11,7,23,26,5,720.67,3,2,0.4583333333333334,25.3,3,6,55.55555555555555,2.6666666666666665,1.4860081803012761,0.2,0.6666666666666666,0.6666666666666666,0.2
54,12,6,18,26,3,1856.33,3,3,0.5744444444444444,37.400000000000006,1,4,46.222222222222214,2.6666666666666665,3.621370565564158,0.2,0.6666666666666666,0.5555555555555555,0.2
54,13,24,29,30,3,984.78,1,2,0.2,23.900000000000002,6,2,85.0,3.0,3.621370565564158,0.2,1.0,1.0,0.2
54,14,28,29,30,2,863.11,3,1,0.4366666666666667,11.899999999999999,5,4,77.33333333333333,2.6666666666666665,2.090050296688311,0.2,0.6666666666666666,0.6666666666666666,0.2
54,15,9,27,27,4,452.27,1,2,1.145,23.900000000000002,5,2,31.240271832627055,1.3016779930261273,5.252553064706865,0.97,0.0,0.0,0.97
54,16,27,28,28,4,1777.83,1,1,1.11,13.5,3,4,32.63099725279816,1.1723711587831676,6.026639724986319,1.11,0.0,0.0,1.11
54,17,7,24,27,1,526.76,1,2,0.2,25.800000000000004,6,1,65.0,3.0,3.621370565564158,0.2,1.0,1.0,0.2
54,18,26,27,30,1,288.11,1,1,0.2,13.5,4,3,82.0,3.0,6.026639724986319,0.2,1.0,1.0,0.2
54,19,7,26,30,1,202.03,2,3,0.6150000000000001,37.4,6,1,58.75,2.5,6.026639724986319,0.2,0.5,0.5,0.2
54,20,9,14,21,4,1637.62,2,3,0.535,35.3,9,0,35.833333333333336,2.5,6.026639724986319,0.2,0.5,0.5,0.2
54,21,21,23,30,2,1611.71,2,2,0.2,25.800000000000004,6,1,71.5,3.0,1.4860081803012761,0.2,1.0,1.0,0.2
54,22,28,29,30,5,496.6,1,1,0.82,14.000000000000002,10,0,41.76949673179028,1.4403274735100096,3.621370565564158,0.82,0.0,0.0,0.82
54,23,9,19,24,1,698.13,1,1,1.08,9.9,5,1,21.238644167075993,1.1690996789216141,5.252553064706865,1.08,0.0,0.0,1.08
54,24,13,14,14,2,111.06,2,2,0.5775,27.5,7,0,34.583333333333336,2.5,3.621370565564158,0.2,0.5,0.5,0.2
54,25,7,17,19,2,1353.79,2,1,0.535,9.9,5,0,39.166666666666664,2.5,5.252553064706865,0.2,0.5,0.5,0.2
55,0,11,14,14,3,1347.0,1,1,0.66,7.2,0,4,21.183683995524326,1.5691617774462465,0.7129354622904547,0.66,0.0,0.0,0.66
55,1,3,28,30,5,1839.44,2,1,0.44499999999999995,7.1,1,1,60.41666666666667,2.5,2.176681677760892,0.2,0.5,0.5,0.2
55,2,26,28,28,2,1523.31,1,1,0.94,9.2,1,2,29.43262411347518,1.0638297872340425,0.0,0.94,0.0,0.0,0.94
55,3,7,11,19,3,1446.76,2,1,0.43000000000000005,6.4,1,2,29.166666666666664,2.5,0.1695990034937882,0.2,0.5,0.5,0.2
55,4,11,21,22,4,1989.99,2,3,0.6483333333333333,24.5,2,0,48.75,2.5,0.46783821097352174,0.2,0.5,0.5,0.2
55,5,14,25,30,5,1574.94,3,3,0.49888888888888894,24.5,2,1,64.0,2.6666666666666665,0.7129354622904547,0.2,0.6666666666666666,0.6666666666666666,0.2
55,6,27,29,30,5,1010.67,3,2,0.46666666666666673,19.4,1,0,76.88888888888889,2.6666666666666665,0.46783821097352174,0.2,0.6666666666666666,0.6666666666666666,0.2
55,7,17,22,29,3,1912.92,3,1,0.3566666666666667,7.1,1,0,59.55555555555555,2.6666666666666665,2.176681677760892,0.2,0.6666666666666666,0.6666666666666666,0.2
55,8,12,25,25,3,1697.38,2,3,0.6366666666666666,17.7,1,0,57.08333333333333,2.5,0.0,0.2,0.5,0.3333333333333333,0.2
56,0,12,19,28,3,1174.54,2,2,0.51,28.4,0,5,48.33333333333333,2.5,6.148739429467424,0.2,0.5,0.5,0.2
56,1,24,27,30,1,1659.18,2,1,0.745,14.9,0,6,67.5,2.5,6.148739429467424,0.2,0.5,0.5,0.2
56,2,14,18,26,1,138.26,1,1,1.29,14.9,1,7,18.91898460013147,1.0135170321499,6.148739429467424,1.29,0.0,0.0,1.29
56,3,24,28,28,5,388.92,2,1,0.48,13.5,2,3,68.33333333333333,2.5,2.8134322412629302,0.2,0.5,0.5,0.2
56,4,16,28,30,5,410.73,1,2,0.2,28.4,1,8,79.0,3.0,6.148739429467424,0.2,1.0,1.0,0.2
56,5,24,28,30,5,1325.85,2,3,0.19999999999999998,37.4,0,7,83.0,3.0,2.8134322412629302,0.2,1.0,1.0,0.2
56,6,14,22,30,3,342.12,2,1,0.42000000000000004,9.0,1,7,55.0,2.5,2.0689550222327755,0.2,0.5,0.5,0.2
56,7,26,29,30,4,490.41,3,1,0.38666666666666666,13.5,2,2,76.44444444444444,2.6666666666666665,2.8134322412629302,0.2,0.6666666666666666,0.6666666666666666,0.2
56,8,6,14,14,1,243.51,2,1,0.58,14.9,4,4,31.666666666666664,2.5,6.148739429467424,0.2,0.5,0.5,0.2
56,9,16,23,24,1,1506.69,3,1,0.4533333333333333,14.9,6,0,58.666666666666664,2.6666666666666665,6.148739429467424,0.2,0.6666666666666666,0.6666666666666666,0.2
56,10,3,26,28,3,848.2,3,1,0.37999999999999995,13.5,1,1,60.0,2.6666666666666665,2.8134322412629302,0.2,0.6666666666666666,0.6666666666666666,0.2
56,11,15,16,27,3,260.19,3,2,0.19999999999999998,22.5,5,3,53.0,3.0,2.0689550222327755,0.2,1.0,1.0,0.2
56,12,13,15,29,3,815.02,2,1,0.42000000000000004,9.0,6,2,42.5,2.5,2.0689550222327755,0.2,0.5,0.5,0.2
56,13,15,19,19,3,821.98,1,1,0.76,13.5,4,4,27.51620116818994,1.5008837000830877,2.8134322412629302,0.76,0.0,0.0,0.76
56,14,24,28,29,5,1223.35,3,2,0.68,28.4,3,0,64.16666666666667,2.3333333333333335,2.8134322412629302,0.2,0.3333333333333333,0.3333333333333333,0.2
56,15,21,24,25,4,1916.04,3,1,0.4533333333333333,14.9,6,1,63.111111111111114,2.6666666666666665,6.148739429467424,0.2,0.6666666666666666,0.6666666666666666,0.2
56,16,23,26,30,1,1628.71,2,1,0.48,13.5,5,0,65.41666666666667,2.5,2.8134322412629302,0.2,0.5,0.5,0.2
56,17,12,22,24,1,1305.4,3,1,0.6866666666666666,14.9,5,2,48.22222222222223,2.3333333333333335,6.148739429467424,0.2,0.3333333333333333,0.3333333333333333,0.2
56,18,4,26,27,5,1870.09,2,1,0.42000000000000004,9.0,4,0,56.25,2.5,2.0689550222327755,0.2,0.5,0.5,0.2
56,19,27,29,29,5,267.34,1,1,1.28,14.9,6,0,29.28114050695571,1.0214351339635712,6.148739429467424,1.28,0.0,0.0,1.28
57,0,26,28,30,4,860.85,2,2,0.5625,15.4,0,2,70.0,2.5,2.3497493945893426,0.2,0.5,0.5,0.2
57,1,25,25,30,2,998.15,2,1,0.62,10.399999999999999,0,2,64.58333333333333,2.5,0.0,0.2,0.5,0.5,0.2
57,2,24,28,30,3,1655.68,1,2,0.91,19.9,0,0,26.602564102564102,0.9615384615384615,0.0,1.04,0.0,0.0,0.78
57,3,19,29,30,2,1823.81,3,1,0.3933333333333333,9.5,1,2,73.33333333333333,2.6666666666666665,2.3497493945893426,0.2,0.6666666666666666,0.6666666666666666,0.2
57,4,22,24,24,3,1306.43,3,2,0.6566666666666667,11.400000000000002,0,2,63.111111111111114,2.6666666666666665,0.0,0.2,0.6666666666666666,0.5,0.2
57,5,4,15,23,1,912.77,2,2,0.6125,11.0,1,1,36.25,2.5,0.0,0.2,0.5,0.5,0.2
57,6,20,23,27,4,884.7,1,1,1.37,5.500000000000001,2,0,17.755481170890878,0.7664236476643543,1.0000079460033104,1.37,0.0,0.0,1.37
57,7,16,17,21,1,383.68,1,1,0.9,6.4,3,1,19.444444444444446,1.1111111111111112,0.0,0.9,0.0,0.0,0.9
57,8,4,19,19,4,1585.48,3,3,0.6944444444444445,20.3,3,0,44.0,2.6666666666666665,0.0,0.2,0.6666666666666666,0.4444444444444444,0.2
57,9,11,23,25,3,1699.96,1,3,1.2233333333333334,16.200000000000003,0,0,20.71197411003236,0.970873786407767,0.0,1.03,0.0,0.0,1.03
58,0,10,15,22,1,475.76,1,2,0.835,22.4,0,7,23.337395279688334,1.522004039979674,2.221258983703242,0.73,0.0,0.0,0.73
58,1,25,25,26,5,572.09,3,2,0.5800000000000001,24.200000000000003,0,8,58.72222222222223,2.3333333333333335,3.198868671899179,0.2,0.3333333333333333,0.5,0.2
58,2,14,21,26,5,1149.22,3,1,0.59,13.4,1,4,55.111111111111114,2.6666666666666665,2.221258983703242,0.2,0.6666666666666666,0.6666666666666666,0.2
58,3,21,24,29,5,259.72,1,2,1.045,17.799999999999997,1,6,19.939283438819853,0.8194226070747885,0.9772187411145863,1.28,0.0,0.0,0.81
58,4,4,10,24,3,1772.42,3,3,0.558888888888889,25.5,0,4,30.22222222222222,2.6666666666666665,2.2786782188914607,0.2,0.6666666666666666,0.5555555555555555,0.2
58,5,4,28,29,2,600.71,2,1,0.57,9.0,2,3,60.41666666666667,2.5,4.253494523056362,0.2,0.5,0.5,0.2
58,6,23,25,30,1,1513.37,1,2,0.835,22.4,0,6,32.89702714563496,1.2900794959072532,4.253494523056362,0.94,0.0,0.0,0.73
58,7,17,28,28,4,205.09,1,1,1.26,7.3,2,4,22.003947248335525,0.8409151814650518,1.1910625729193072,1.26,0.0,0.0,1.26
58,8,4,6,27,2,225.39,2,3,0.5533333333333332,29.800000000000004,4,5,22.916666666666664,2.5,3.198868671899179,0.2,0.5,0.3333333333333333,0.2
58,9,20,25,25,2,1221.54,2,1,0.7849999999999999,15.000000000000002,5,4,39.48164269278617,1.6337231459083932,3.198868671899179,0.71,0.0,0.0,0.71
58,10,9,15,22,5,471.3,1,1,1.28,8.799999999999999,6,7,12.427909540634293,0.8194226070747885,0.9772187411145863,1.28,0.0,0.0,1.28
58,11,3,20,26,3,1955.43,2,2,0.5875000000000001,23.8,3,2,45.41666666666667,2.5,0.9772187411145863,0.2,0.5,0.5,0.2
58,12,6,18,28,5,1881.08,2,1,0.785,13.4,5,3,44.16666666666667,2.5,2.221258983703242,0.2,0.5,0.5,0.2
58,13,12,28,29,3,783.46,1,1,0.71,15.000000000000002,4,1,41.659940220664026,1.6337231459083932,3.198868671899179,0.71,0.0,0.0,0.71
58,14,24,26,27,2,543.86,2,1,0.7849999999999999,15.000000000000002,4,0,42.20451460263349,1.6337231459083932,3.198868671899179,0.71,0.0,0.0,0.71
58,15,18,24,28,4,1245.3,3,3,0.6755555555555556,29.700000000000003,3,3,55.22222222222223,2.3333333333333335,1.1910625729193072,0.2,0.3333333333333333,0.3333333333333333,0.2
58,16,19,22,29,4,1052.32,3,1,0.36999999999999994,15.000000000000002,7,2,60.44444444444444,2.6666666666666665,3.198868671899179,0.2,0.6666666666666666,0.6666666666666666,0.2
58,17,20,27,28,3,1723.65,1,1,0.83,9.2,7,2,34.894315282601085,1.3420890493308109,2.2786782188914607,0.83,0.0,0.0,0.83
58,18,24,24,24,2,1770.33,2,2,0.6225,17.799999999999997,9,2,60.0,2.5,0.9772187411145863,0.2,0.5,0.5,0.2
58,19,24,25,27,5,445.79,2,1,0.45499999999999996,5.6,6,0,62.91666666666667,2.5,0.0,0.2,0.5,0.5,0.2
58,20,23,25,25,4,787.16,2,2,0.9500000000000001,28.400000000000002,4,0,61.66666666666667,2.5,2.221258983703242,0.2,0.5,0.25,0.2
59,0,10,27,30,5,1628.71,1,2,0.765,20.2,0,2,31.59104107708788,1.2807178815035627,2.5406347144626995,0.88,0.0,0.0,0.65
59,1,17,22,29,4,1135.55,1,3,0.7966666666666667,30.9,0,3,35.579720355380275,1.5931218069573259,0.7105834904452379,0.65,0.0,0.0,0.65
59,2,7,19,24,4,1251.6,3,3,0.5955555555555556,23.4,0,3,47.55555555555555,2.6666666666666665,0.35383504138807087,0.2,0.6666666666666666,0.5555555555555555,0.2
59,3,6,8,18,5,1766.39,3,2,0.4616666666666667,18.1,2,1,24.88888888888889,2.6666666666666665,0.051997068756259424,0.2,0.6666666666666666,0.6666666666666666,0.2
59,4,25,25,29,4,1816.36,1,2,0.855,14.1,2,1,24.83979639819756,0.9677842752544503,0.7105834904452379,1.07,0.0,0.0,0.64
59,5,9,12,20,5,1691.75,2,1,0.6749999999999999,4.4,1,0,32.083333333333336,2.5,0.0,0.2,0.5,0.5,0.2
59,6,25,28,28,1,697.66,2,1,0.42000000000000004,4.9,3,0,68.75,2.5,0.32613834337369507,0.2,0.5,0.5,0.2
59,7,10,15,26,4,1469.43,2,2,0.5700000000000001,21.7,2,0,40.0,2.5,2.5406347144626995,0.2,0.5,0.5,0.2
60,0,9,12,16,1,990.41,1,1,1.0,11.1,0,5,13.92303790765566,1.1443592800812872,2.8871856016257436,1.0,0.0,0.0,1.0
60,1,6,25,29,2,1119.9,1,1,1.0,11.1,0,4,25.74808380182896,1.1443592800812872,2.8871856016257436,1.0,0.0,0.0,1.0
60,2,17,24,30,4,915.74,3,1,0.36666666666666664,12.200000000000001,1,2,63.55555555555555,2.6666666666666665,3.3201661958510353,0.2,0.6666666666666666,0.6666666666666666,0.2
60,3,5,19,25,5,1004.29,1,2,1.225,17.0,0,4,16.25020165272145,0.9198227350597048,0.6040292653373909,1.12,0.0,0.0,1.12
60,4,22,22,29,2,1301.02,1,1,0.7,12.200000000000001,1,1,38.58932263361064,1.6657261568465025,3.3201661958510353,0.7,0.0,0.0,0.7
60,5,15,22,23,1,246.41,2,2,0.77,17.9,1,5,52.5,2.5,3.638247109024646,0.2,0.5,0.5,0.2
60,6,23,24,26,4,373.09,3,2,0.4683333333333333,21.0,3,2,64.44444444444444,2.6666666666666665,2.6176908997214126,0.2,0.6666666666666666,0.6666666666666666,0.2
60,7,18,24,29,4,1188.61,3,3,0.4977777777777778,28.7,1,4,63.55555555555555,2.6666666666666665,5.138780049985253,0.2,0.6666666666666666,0.6666666666666666,0.2
60,8,7,21,24,3,764.61,2,3,0.6933333333333334,32.1,1,4,47.91666666666667,2.5,5.138780049985253,0.2,0.5,0.5,0.2
60,9,23,26,29,2,476.75,3,2,0.38999999999999996,23.0,2,7,69.33333333333333,2.6666666666666665,5.138780049985253,0.2,0.6666666666666666,0.6666666666666666,0.2
60,10,13,21,22,5,1112.36,3,2,0.545,19.900000000000002,2,2,52.888888888888886,2.6666666666666665,3.3201661958510353,0.2,0.6666666666666666,0.5,0.2
60,11,28,28,30,2,1919.49,3,1,0.41333333333333333,10.799999999999999,5,3,75.55555555555554,2.6666666666666665,5.138780049985253,0.2,0.6666666666666666,0.6666666666666666,0.2
60,12,13,28,30,3,529.46,1,1,1.0,11.1,4,1,29.56261473543325,1.1443592800812872,2.8871856016257436,1.0,0.0,0.0,1.0
60,13,11,20,30,1,1171.44,3,2,0.5816666666666667,17.9,2,2,53.77777777777778,2.6666666666666665,3.638247109024646,0.2,0.6666666666666666,0.6666666666666666,0.2
60,14,3,16,24,1,410.04,1,1,1.37,10.2,5,1,12.51952476809397,0.8254631715226793,2.6176908997214126,1.37,0.0,0.0,1.37
60,15,26,28,29,2,1824.44,3,3,0.5566666666666668,30.1,3,1,64.94444444444444,2.3333333333333335,0.6040292653373909,0.2,0.3333333333333333,0.5555555555555555,0.2
60,16,11,28,30,4,945.66,3,2,0.79,17.0,4,1,68.0,2.6666666666666665,2.6176908997214126,0.2,0.6666666666666666,0.3333333333333333,0.2
60,17,4,17,18,2,897.76,1,1,1.0,11.1,4,1,17.16538920121931,1.1443592800812872,2.8871856016257436,1.0,0.0,0.0,1.0
60,18,21,22,24,1,609.69,2,2,0.9224999999999999,21.9,8,1,55.41666666666667,2.5,2.8871856016257436,0.2,0.5,0.25,0.2
60,19,19,25,30,1,1603.8,2,1,0.9849999999999999,10.799999999999999,4,0,37.159506224680584,1.496355955356265,5.138780049985253,0.84,0.0,0.0,0.84
61,0,2,23,29,3,195.28,2,3,0.19999999999999998,44.4,0,8,61.5,3.0,2.5519960476788803,0.2,1.0,1.0,0.2
61,1,27,27,27,1,1736.86,2,1,0.625,15.799999999999999,0,7,67.5,2.5,4.123325903023124,0.2,0.5,0.5,0.2
61,2,7,25,29,2,1784.82,1,1,0.71,15.799999999999999,2,9,38.50671740388668,1.6988257678185301,4.123325903023124,0.71,0.0,0.0,0.71
61,3,25,29,30,2,133.68,2,2,0.2,28.199999999999996,1,6,85.5,3.0,5.6900466099131615,0.2,1.0,1.0,0.2
61,4,8,15,28,4,491.37,3,1,0.4666666666666666,13.8,1,6,42.666666666666664,2.6666666666666665,2.5519960476788803,0.2,0.6666666666666666,0.6666666666666666,0.2
61,5,15,17,19,3,1729.49,1,2,0.2,29.6,3,5,51.0,3.0,2.5519960476788803,0.2,1.0,1.0,0.2
61,6,21,28,29,2,296.5,3,1,0.5199999999999999,14.799999999999999,0,3,72.0,2.6666666666666665,5.181532712065719,0.2,0.6666666666666666,0.6666666666666666,0.2
61,7,18,21,30,5,196.08,1,1,1.05,15.799999999999999,1,6,25.272055707928985,1.148729804905863,4.123325903023124,1.05,0.0,0.0,1.05
61,8,18,19,25,5,1978.08,2,1,0.6799999999999999,14.799999999999999,0,7,49.58333333333333,2.5,5.181532712065719,0.2,0.5,0.5,0.2
61,9,13,27,29,4,1943.79,3,1,0.5433333333333333,14.799999999999999,2,6,66.66666666666666,2.6666666666666665,5.181532712065719,0.2,0.6666666666666666,0.6666666666666666,0.2
61,10,14,23,26,5,227.73,1,1,1.23,14.799999999999999,2,5,22.52006990509942,1.0236395411408827,5.181532712065719,1.23,0.0,0.0,1.23
61,11,27,29,30,4,381.46,3,2,0.4883333333333333,28.6,2,8,76.88888888888889,2.6666666666666665,5.181532712065719,0.2,0.6666666666666666,0.6666666666666666,0.2
61,12,11,23,28,2,108.95,2,2,0.2,30.599999999999998,1,9,65.5,3.0,5.181532712065719,0.2,1.0,1.0,0.2
61,13,5,13,19,5,117.68,1,1,0.91,12.399999999999999,7,5,17.879519618620883,1.4115410225227012,5.6900466099131615,0.91,0.0,0.0,0.91
61,14,4,4,24,3,821.52,3,1,0.36999999999999994,15.799999999999999,6,1,19.555555555555554,2.6666666666666665,4.123325903023124,0.2,0.6666666666666666,0.6666666666666666,0.2
61,15,27,27,27,1,195.49,2,1,0.2,15.799999999999999,2,6,81.0,3.0,4.123325903023124,0.2,1.0,1.0,0.2
61,16,22,26,29,2,1789.35,1,1,0.71,15.799999999999999,7,5,43.88633233531203,1.6988257678185301,4.123325903023124,0.71,0.0,0.0,0.71
61,17,11,19,25,1,664.45,3,1,0.4366666666666667,12.399999999999999,6,3,49.77777777777778,2.6666666666666665,5.6900466099131615,0.2,0.6666666666666666,0.6666666666666666,0.2
61,18,21,28,30,3,1735.18,3,1,0.4366666666666667,12.399999999999999,3,3,72.44444444444444,2.6666666666666665,5.6900466099131615,0.2,0.6666666666666666,0.6666666666666666,0.2
61,19,11,25,27,2,276.18,1,2,0.2,29.6,5,1,69.0,3.0,2.5519960476788803,0.2,1.0,1.0,0.2
61,20,3,10,18,5,1336.59,2,1,0.555,12.399999999999999,5,2,25.416666666666664,2.5,5.6900466099131615,0.2,0.5,0.5,0.2
61,21,28,28,29,5,379.82,1,1,1.13,14.799999999999999,7,5,31.38406363081937,1.1142271111533504,5.181532712065719,1.13,0.0,0.0,1.13
61,22,22,22,29,4,1373.87,3,2,0.49000000000000005,27.199999999999996,10,4,61.77777777777778,2.6666666666666665,5.6900466099131615,0.2,0.6666666666666666,0.6666666666666666,0.2
61,23,11,16,19,1,874.02,1,2,0.2,26.2,5,1,47.0,3.0,5.6900466099131615,0.2,1.0,1.0,0.2
61,24,4,26,27,3,478.46,3,1,0.5199999999999999,14.799999999999999,9,0,60.0,2.6666666666666665,5.181532712065719,0.2,0.6666666666666666,0.6666666666666666,0.2
61,25,27,28,30,1,133.22,1,2,0.2,26.2,5,1,84.5,3.0,5.6900466099131615,0.2,1.0,1.0,0.2
61,26,20,23,26,3,1570.1,1,1,1.23,14.799999999999999,11,1,23.543709446240303,1.0236395411408827,5.181532712065719,1.23,0.0,0.0,1.23
61,27,8,20,23,4,1334.14,2,1,0.6799999999999999,14.799999999999999,9,1,46.25,2.5,5.181532712065719,0.2,0.5,0.5,0.2
61,28,22,22,23,1,818.59,2,1,0.555,12.399999999999999,12,0,55.41666666666667,2.5,5.6900466099131615,0.2,0.5,0.5,0.2
62,0,23,27,30,3,642.46,1,1,1.26,9.0,0,8,22.002709059448705,0.8199767351347343,0.6634137253953085,1.26,0.0,0.0,1.26
62,1,26,26,27,4,328.83,3,3,0.4855555555555557,31.0,0,9,69.77777777777777,2.6666666666666665,3.7696025723252884,0.2,0.6666666666666666,0.6666666666666666,0.2
62,2,2,19,27,4,835.07,1,1,0.66,14.100000000000001,0,6,31.798244465780346,1.8170425409017341,3.9849615399028906,0.66,0.0,0.0,0.66
62,3,4,6,18,5,581.45,3,3,0.7100000000000001,27.4,1,2,17.88888888888889,2.3333333333333335,3.7696025723252884,0.2,0.3333333333333333,0.4444444444444444,0.2
62,4,9,27,28,5,1811.88,2,3,0.7966666666666665,26.9,1,6,60.41666666666667,2.5,0.4216205237276469,0.2,0.5,0.3333333333333333,0.2
62,5,3,8,10,1,1841.09,2,3,0.7000000000000001,26.4,1,4,18.75,2.5,4.21880529189524,0.2,0.5,0.5,0.2
62,6,11,28,28,3,1031.87,3,2,0.71,17.4,1,4,67.11111111111111,2.6666666666666665,0.6634137253953085,0.2,0.6666666666666666,0.5,0.2
62,7,2,5,27,3,964.23,2,1,0.615,14.100000000000001,1,9,20.416666666666664,2.5,3.9849615399028906,0.2,0.5,0.5,0.2
62,8,27,29,29,2,876.61,1,1,1.34,9.4,3,3,25.42519678134297,0.8869254691166152,3.7696025723252884,1.34,0.0,0.0,1.34
62,9,4,21,23,1,239.41,2,2,0.74,17.8,2,3,46.25,2.5,2.144292770980515,0.2,0.5,0.5,0.2
62,10,18,18,22,3,140.18,2,1,1.19,9.0,1,6,17.219511437829425,0.9224738270265762,0.6634137253953085,1.12,0.0,0.0,1.12
62,11,27,28,28,4,1975.6,3,2,0.48,24.299999999999997,3,2,74.22222222222221,2.6666666666666665,3.9849615399028906,0.2,0.6666666666666666,0.6666666666666666,0.2
62,12,16,21,29,1,293.85,1,1,1.16,9.4,3,5,22.027864452801456,1.0245518350140213,3.7696025723252884,1.16,0.0,0.0,1.16
62,13,21,22,30,1,397.3,1,3,0.9666666666666668,36.9,5,2,42.09481886422351,1.8170425409017341,3.9849615399028906,0.66,0.0,0.0,0.66
62,14,9,18,27,4,1175.6,1,1,1.34,9.4,5,1,15.964658444099074,0.8869254691166152,3.7696025723252884,1.34,0.0,0.0,1.34
62,15,27,29,29,1,1719.86,1,3,1.0733333333333333,28.9,6,2,21.058265767872637,0.7345906663211385,0.4216205237276469,1.39,0.0,0.0,0.67
62,16,24,26,28,1,1214.54,2,1,0.7,10.199999999999998,4,0,65.0,2.5,3.05024471971523,0.2,0.5,0.5,0.2
62,17,6,18,29,2,1289.38,1,1,1.34,9.4,5,4,15.816837532579637,0.8869254691166152,3.7696025723252884,1.34,0.0,0.0,1.34
62,18,7,9,25,3,1515.66,2,1,0.43500000000000005,9.0,3,3,28.333333333333336,2.5,4.21880529189524,0.2,0.5,0.5,0.2
62,19,13,14,19,5,1666.78,2,3,0.6383333333333333,23.199999999999996,9,1,36.666666666666664,2.5,3.05024471971523,0.2,0.5,0.5,0.2
62,20,25,25,29,2,621.2,3,3,0.6444444444444445,28.0,4,2,68.44444444444444,2.6666666666666665,2.144292770980515,0.2,0.6666666666666666,0.5555555555555555,0.2
62,21,2,19,25,3,1602.4,1,3,1.0533333333333335,35.7,4,0,15.479016532644097,0.9016902834549959,3.9849615399028906,1.33,0.0,0.0,0.67
62,22,16,20,20,4,1224.49,2,1,0.71,8.4,4,1,48.33333333333333,2.5,2.144292770980515,0.2,0.5,0.5,0.2
62,23,23,28,28,3,1685.19,3,3,0.49555555555555564,25.000000000000004,9,0,72.44444444444444,2.6666666666666665,3.9849615399028906,0.2,0.6666666666666666,0.6666666666666666,0.2
62,24,10,19,26,1,961.33,3,1,0.5199999999999999,12.6,5,1,49.77777777777778,2.6666666666666665,0.6862107235118255,0.2,0.6666666666666666,0.6666666666666666,0.2
62,25,5,22,24,1,1431.89,2,2,1.0725,16.3,4,0,48.75,2.5,0.4216205237276469,0.2,0.5,0.25,0.2
63,0,13,19,28,2,171.77,1,2,0.78,16.4,0,5,32.5,1.6666666666666667,0.0,0.6,0.0,0.0,0.6
63,1,22,25,27,4,338.32,3,2,0.5866666666666668,14.899999999999999,1,1,57.94444444444444,2.3333333333333335,0.0,0.2,0.3333333333333333,0.5,0.2
63,2,19,25,25,4,719.58,2,3,0.47333333333333333,14.5,1,2,60.0,2.5,0.0,0.2,0.5,0.5,0.2
