project_id,n_tasks,n_employees,n_dependencies,det_duration_days,p10,p50,p90,schedule_risk_ratio,det_vs_p50_delta,critical_path_tasks,avg_employee_efficiency,mc_success,error_msg
synth_5745,19,7,9,129,106,123,138,0.122,-6,2,1.0476,True,
synth_5746,28,15,29,188,172,189,209,0.1058,1,4,1.0481,True,
synth_5747,29,13,7,125,105,120,134,0.1167,-5,4,1.0046,True,
synth_5748,5,9,4,76,60,72,81,0.125,-4,3,1.0139,True,
synth_5749,25,14,9,84,72,80,88,0.1,-4,2,1.0043,True,
synth_5750,7,9,4,76,72,79,86,0.0886,3,2,1.0226,True,
synth_5751,4,11,3,57,48,57,69,0.2105,0,2,0.9377,True,
synth_5752,13,7,7,72,65,73,85,0.1644,1,2,0.9467,True,
synth_5753,8,14,6,150,130,143,154,0.0769,-7,5,0.913,True,
synth_5754,20,12,7,85,77,85,94,0.1059,0,2,1.0017,True,
synth_5755,8,14,5,72,62,72,81,0.125,0,3,1.0176,True,
synth_5756,17,6,15,144,133,149,171,0.1477,5,3,0.9675,True,
synth_5757,15,15,16,187,167,182,195,0.0714,-5,6,0.9733,True,
synth_5758,25,11,20,217,191,210,229,0.0905,-7,5,0.9663,True,
synth_5759,5,15,5,125,104,118,132,0.1186,-7,4,1.0499,True,
synth_5760,20,10,17,163,134,153,168,0.098,-10,3,1.0465,True,
synth_5761,6,11,4,65,58,67,78,0.1642,2,3,0.9291,True,
synth_5762,5,7,3,66,56,64,72,0.125,-2,3,0.934,True,
synth_5763,25,12,4,87,77,88,100,0.1364,1,2,0.9899,True,
synth_5764,27,10,22,214,194,214,234,0.0935,0,4,0.9662,True,
synth_5765,18,4,10,423,348,401,442,0.1022,-22,4,1.0831,True,
synth_5766,13,15,9,68,59,67,75,0.1194,-1,3,1.0709,True,
synth_5767,30,11,5,133,121,135,147,0.0889,2,2,1.0717,True,
synth_5768,27,6,21,263,229,259,296,0.1429,-4,4,1.0922,True,
synth_5769,21,8,11,151,139,151,168,0.1126,0,3,0.9016,True,
synth_5770,11,13,4,85,80,87,94,0.0805,2,3,0.9842,True,
synth_5771,11,7,6,106,96,106,115,0.0849,0,3,0.9046,True,
synth_5772,11,11,9,96,82,94,103,0.0957,-2,3,1.0291,True,
synth_5773,18,4,23,265,249,269,292,0.0855,4,5,0.9567,True,
synth_5774,3,12,3,72,60,70,79,0.1286,-2,3,1.0077,True,
synth_5775,4,5,3,81,78,90,105,0.1667,9,3,0.8875,True,
synth_5776,14,13,8,84,69,81,92,0.1358,-3,3,0.9917,True,
synth_5777,23,15,4,78,68,76,86,0.1316,-2,2,0.9211,True,
synth_5778,24,10,17,94,89,101,117,0.1584,7,2,1.0024,True,
synth_5779,18,14,13,67,63,69,79,0.1449,2,5,1.0263,True,
synth_5780,30,14,6,83,77,86,95,0.1047,3,1,1.0432,True,
synth_5781,23,13,14,94,78,91,104,0.1429,-3,3,0.9366,True,
synth_5782,28,5,3,147,103,135,162,0.2,-12,2,0.9383,True,
synth_5783,20,3,3,158,151,171,200,0.1696,13,2,1.1472,True,
synth_5784,26,6,21,221,190,213,237,0.1127,-8,4,0.9222,True,
synth_5785,8,9,3,88,80,89,99,0.1124,1,3,0.9691,True,
synth_5786,6,7,3,47,43,49,57,0.1633,2,3,0.9445,True,
synth_5787,28,14,5,86,72,83,95,0.1446,-3,2,0.9491,True,
synth_5788,30,6,18,224,172,208,245,0.1779,-16,3,0.975,True,
synth_5789,21,6,13,114,105,116,127,0.0948,2,3,0.9285,True,
synth_5790,30,4,29,230,223,236,255,0.0805,6,3,0.8538,True,
synth_5791,12,11,10,105,96,105,114,0.0857,0,3,0.8959,True,
synth_5792,27,3,26,366,322,350,373,0.0657,-16,4,1.2633,True,
synth_5793,19,4,23,252,216,243,267,0.0988,-9,5,0.9413,True,
synth_5794,18,13,17,134,127,140,155,0.1071,6,3,0.9787,True,
synth_5795,27,6,11,159,130,159,185,0.1635,0,4,0.9358,True,
synth_5796,10,10,7,68,61,67,72,0.0746,-1,3,0.9958,True,
synth_5797,17,11,15,114,103,118,131,0.1102,4,3,0.9941,True,
synth_5798,16,15,9,76,72,80,90,0.125,4,2,1.0518,True,
synth_5799,17,10,13,178,159,174,189,0.0862,-4,4,0.9712,True,
synth_5800,25,14,31,173,160,174,185,0.0632,1,6,1.0209,True,
synth_5801,26,4,30,260,236,258,281,0.0891,-2,4,0.8225,True,
synth_5802,27,11,5,121,117,126,136,0.0794,5,3,1.0275,True,
synth_5803,6,15,5,90,84,90,95,0.0556,0,4,1.0561,True,
synth_5804,27,14,13,112,95,107,117,0.0935,-5,4,1.0264,True,
synth_5805,28,12,8,114,89,103,119,0.1553,-11,3,1.0682,True,
synth_5806,16,9,10,89,76,85,95,0.1176,-4,4,1.0575,True,
synth_5807,7,5,3,60,53,59,64,0.0847,-1,2,0.9465,True,
synth_5808,11,4,5,83,74,81,88,0.0864,-2,2,0.9544,True,
synth_5809,9,5,12,67,62,68,73,0.0735,1,2,0.8747,True,
synth_5810,16,3,17,166,148,164,181,0.1037,-2,5,1.0111,True,
synth_5811,25,13,10,121,106,121,138,0.1405,0,3,1.0947,True,
synth_5812,20,5,13,197,157,188,221,0.1755,-9,3,1.0573,True,
synth_5813,25,12,5,107,97,109,121,0.1101,2,2,1.0163,True,
synth_5814,10,8,10,102,96,105,114,0.0857,3,3,0.9758,True,
synth_5815,7,8,5,86,79,88,97,0.1023,2,3,1.0876,True,
synth_5816,7,6,3,53,42,50,58,0.16,-3,2,1.0683,True,
synth_5817,16,8,15,129,109,125,142,0.136,-4,4,0.9567,True,
synth_5818,19,15,16,137,129,137,145,0.0584,0,4,1.0646,True,
synth_5819,9,9,8,96,84,96,106,0.1042,0,3,1.0924,True,
synth_5820,17,11,3,56,47,54,62,0.1481,-2,2,1.1467,True,
synth_5821,4,9,3,70,52,66,78,0.1818,-4,3,1.076,True,
synth_5822,6,12,4,44,38,43,47,0.093,-1,2,0.9472,True,
synth_5823,11,10,7,53,47,53,58,0.0943,0,2,1.0903,True,
synth_5824,12,15,9,119,106,115,123,0.0696,-4,3,0.9971,True,
synth_5825,11,11,8,100,95,103,111,0.0777,3,3,1.0992,True,
synth_5826,25,9,7,198,179,194,205,0.0567,-4,4,1.0435,True,
synth_5827,28,3,10,263,221,256,289,0.1289,-7,2,1.1033,True,
synth_5828,26,11,16,95,92,101,112,0.1089,6,2,0.9518,True,
synth_5829,16,11,6,55,51,59,69,0.1695,4,2,0.9895,True,
synth_5830,17,6,12,137,116,129,141,0.093,-8,4,0.9725,True,
synth_5831,17,14,5,88,77,86,94,0.093,-2,3,0.9534,True,
synth_5832,20,15,14,100,84,99,112,0.1313,-1,2,1.0489,True,
synth_5833,16,4,10,126,99,117,134,0.1453,-9,4,1.0496,True,
synth_5834,19,9,20,136,133,146,164,0.1233,10,5,1.0355,True,
synth_5835,14,3,13,233,189,219,251,0.1461,-14,4,1.1194,True,
synth_5836,23,13,11,102,86,102,119,0.1667,0,3,1.0278,True,
synth_5837,18,3,4,104,91,102,111,0.0882,-2,2,0.9164,True,
synth_5838,22,12,22,128,113,127,139,0.0945,-1,4,0.964,True,
synth_5839,23,7,10,178,147,171,196,0.1462,-7,5,0.9005,True,
synth_5840,27,14,16,151,135,152,172,0.1316,1,4,1.0614,True,
synth_5841,12,13,8,104,90,105,118,0.1238,1,3,0.9991,True,
synth_5842,10,11,7,103,85,98,109,0.1122,-5,4,0.9802,True,
synth_5843,20,9,9,108,96,108,123,0.1389,0,3,1.0048,True,
synth_5844,8,8,8,106,90,102,111,0.0882,-4,3,0.9992,True,
synth_5845,19,14,3,68,64,70,75,0.0714,2,2,1.0797,True,
synth_5846,8,11,3,48,42,51,61,0.1961,3,3,1.0243,True,
synth_5847,13,4,9,171,156,172,188,0.093,1,3,0.9806,True,
synth_5848,30,3,9,270,225,259,289,0.1158,-11,4,1.0106,True,
synth_5849,30,11,6,115,112,117,124,0.0598,2,2,1.0252,True,
synth_5850,17,7,9,90,80,101,127,0.2574,11,4,0.96,True,
synth_5851,10,10,12,72,63,74,88,0.1892,2,4,1.0078,True,
synth_5852,17,7,15,129,116,127,137,0.0787,-2,3,0.9571,True,
synth_5853,3,6,3,94,70,84,96,0.1429,-10,3,0.9156,True,
synth_5854,4,8,3,70,56,65,73,0.1231,-5,3,0.8731,True,
synth_5855,14,12,13,100,87,96,103,0.0729,-4,3,0.9729,True,
synth_5856,20,12,14,129,113,129,150,0.1628,0,3,0.9724,True,
synth_5857,11,3,14,147,138,160,183,0.1437,13,6,1.1217,True,
synth_5858,5,8,4,55,44,55,68,0.2364,0,2,0.8788,True,
synth_5859,25,5,6,162,148,162,174,0.0741,0,3,1.1165,True,
synth_5860,30,9,13,150,139,152,165,0.0855,2,3,1.0492,True,
synth_5861,3,13,3,76,57,70,81,0.1571,-6,3,1.0778,True,
synth_5862,25,12,17,144,134,143,160,0.1189,-1,3,0.9409,True,
synth_5863,22,8,16,163,144,167,186,0.1138,4,3,1.0509,True,
synth_5864,24,3,10,205,187,214,256,0.1963,9,2,1.27,True,
synth_5865,22,11,21,123,118,130,144,0.1077,7,4,1.0067,True,
synth_5866,25,15,14,101,94,101,107,0.0594,0,3,1.0076,True,
synth_5867,29,6,9,196,168,188,206,0.0957,-8,3,1.021,True,
synth_5868,9,10,7,109,102,109,117,0.0734,0,3,1.0554,True,
synth_5869,19,7,11,162,124,149,168,0.1275,-13,3,0.9782,True,
synth_5870,29,15,29,124,110,118,130,0.1017,-6,5,0.9567,True,
synth_5871,21,7,11,185,154,175,194,0.1086,-10,3,1.2046,True,
synth_5872,3,13,3,63,55,70,88,0.2571,7,3,1.0422,True,
synth_5873,28,14,18,91,78,88,98,0.1136,-3,2,0.9808,True,
synth_5874,28,6,23,266,249,267,289,0.0824,1,4,1.0075,True,
synth_5875,27,14,21,158,134,149,162,0.0872,-9,5,0.9738,True,
synth_5876,9,4,4,143,119,135,147,0.0889,-8,3,0.9394,True,
synth_5877,17,11,13,108,93,108,124,0.1481,0,3,1.0198,True,
synth_5878,14,8,9,116,104,120,138,0.15,4,3,1.0152,True,
synth_5879,18,3,11,343,320,350,383,0.0943,7,5,1.005,True,
synth_5880,7,10,6,73,69,75,82,0.0933,2,3,0.948,True,
synth_5881,14,11,12,60,52,61,71,0.1639,1,2,0.9159,True,
synth_5882,3,9,3,65,54,62,68,0.0968,-3,3,1.0759,True,
synth_5883,8,8,4,78,68,76,82,0.0789,-2,3,0.9721,True,
synth_5884,14,8,7,204,190,201,210,0.0448,-3,5,1.014,True,
synth_5885,21,3,9,170,147,171,202,0.1813,1,2,0.8892,True,
synth_5886,16,10,8,100,86,99,111,0.1212,-1,4,1.1003,True,
synth_5887,13,14,8,78,74,82,94,0.1463,4,3,0.9467,True,
synth_5888,17,5,10,192,152,185,212,0.1459,-7,4,0.814,True,
synth_5889,29,7,26,282,253,277,301,0.0866,-5,4,1.0351,True,
synth_5890,3,9,3,44,40,53,69,0.3019,9,3,1.0341,True,
synth_5891,14,8,8,70,61,71,80,0.1268,1,2,1.03,True,
synth_5892,20,4,18,224,215,229,243,0.0611,5,3,1.0208,True,
synth_5893,9,8,5,133,111,126,139,0.1032,-7,4,1.0837,True,
synth_5894,27,9,18,187,161,186,212,0.1398,-1,5,1.0151,True,
synth_5895,17,7,11,113,101,111,118,0.0631,-2,3,1.0688,True,
synth_5896,19,12,5,113,97,111,125,0.1261,-2,3,1.0819,True,
synth_5897,3,12,3,63,56,61,66,0.082,-2,3,1.0156,True,
synth_5898,24,3,11,185,171,188,210,0.117,3,4,1.1683,True,
synth_5899,6,7,3,76,63,71,78,0.0986,-5,3,1.06,True,
synth_5900,30,4,15,288,258,282,305,0.0816,-6,3,0.8333,True,
synth_5901,26,6,20,164,145,163,186,0.1411,-1,3,0.944,True,
synth_5902,30,6,5,157,115,144,164,0.1389,-13,2,0.8982,True,
synth_5903,25,15,10,94,82,94,110,0.1702,0,2,0.9633,True,
synth_5904,8,5,5,96,76,93,105,0.129,-3,4,1.056,True,
synth_5905,30,11,12,177,167,179,192,0.0726,2,4,1.0092,True,
synth_5906,21,14,7,64,62,69,76,0.1014,5,2,0.9841,True,
synth_5907,10,5,7,97,80,92,105,0.1413,-5,3,1.1602,True,
synth_5908,29,13,13,147,121,138,160,0.1594,-9,2,0.9899,True,
synth_5909,26,14,16,112,99,113,130,0.1504,1,3,1.0605,True,
synth_5910,6,5,5,104,85,104,119,0.1442,0,3,1.0155,True,
synth_5911,3,12,3,37,28,35,39,0.1143,-2,3,0.9769,True,
synth_5912,20,5,22,238,203,231,258,0.1169,-7,3,0.982,True,
synth_5913,6,4,8,127,114,123,131,0.065,-4,4,1.0546,True,
synth_5914,15,11,15,114,99,114,128,0.1228,0,3,0.9552,True,
synth_5915,28,7,10,234,191,224,255,0.1384,-10,3,0.8907,True,
synth_5916,9,9,8,134,123,131,140,0.0687,-3,5,0.9495,True,
synth_5917,5,14,3,63,47,59,67,0.1356,-4,2,0.974,True,
synth_5918,21,3,23,310,263,302,341,0.1291,-8,5,0.99,True,
synth_5919,10,12,4,57,50,59,69,0.1695,2,2,0.9841,True,
synth_5920,15,7,8,109,100,109,120,0.1009,0,3,0.9662,True,
synth_5921,15,9,7,69,63,69,74,0.0725,0,2,0.9911,True,
synth_5922,16,7,11,138,114,130,145,0.1154,-8,3,1.0065,True,
synth_5923,24,14,11,145,124,140,155,0.1071,-5,3,0.9873,True,
synth_5924,30,9,13,141,127,143,164,0.1469,2,4,1.06,True,
synth_5925,5,10,3,24,19,23,26,0.1304,-1,2,1.0108,True,
synth_5926,25,13,5,119,113,121,131,0.0826,2,3,1.0124,True,
synth_5927,23,9,10,91,77,88,96,0.0909,-3,2,0.9947,True,
synth_5928,13,10,6,73,67,72,77,0.0694,-1,2,0.9095,True,
synth_5929,23,14,4,100,82,95,106,0.1158,-5,2,0.9095,True,
synth_5930,23,12,4,83,81,88,95,0.0795,5,2,1.0782,True,
synth_5931,26,12,10,97,86,96,105,0.0938,-1,2,1.0357,True,
synth_5932,7,15,5,38,36,38,42,0.1053,0,2,0.9273,True,
synth_5933,10,3,5,81,71,89,110,0.236,8,3,1.0608,True,
synth_5934,26,8,8,117,109,120,130,0.0833,3,2,1.0044,True,
synth_5935,14,5,15,171,164,180,197,0.0944,9,5,1.1345,True,
synth_5936,14,11,13,128,104,121,136,0.124,-7,4,0.9807,True,
synth_5937,8,14,10,97,75,88,98,0.1136,-9,4,1.043,True,
synth_5938,4,15,3,52,37,51,65,0.2745,-1,2,0.9921,True,
synth_5939,3,12,3,91,84,96,110,0.1458,5,3,0.9883,True,
synth_5940,23,5,12,121,115,124,134,0.0806,3,3,0.966,True,
synth_5941,27,3,25,390,361,390,420,0.0769,0,5,0.94,True,
synth_5942,30,7,23,190,186,207,241,0.1643,17,2,1.0605,True,
synth_5943,9,6,4,73,52,65,79,0.2154,-8,2,0.9628,True,
synth_5944,4,7,3,77,63,73,83,0.137,-4,2,0.937,True,
synth_5945,25,14,3,104,92,102,111,0.0882,-2,2,0.9998,True,
synth_5946,28,14,26,188,173,187,201,0.0749,-1,7,0.9187,True,
synth_5947,23,13,6,51,46,52,58,0.1154,1,2,1.0217,True,
synth_5948,3,9,3,95,83,92,101,0.0978,-3,3,0.9094,True,
synth_5949,16,4,7,112,101,113,124,0.0973,1,2,0.9331,True,
synth_5950,3,9,3,84,71,84,95,0.131,0,3,1.0041,True,
synth_5951,27,3,4,240,226,243,261,0.0741,3,3,1.115,True,
synth_5952,20,5,6,101,83,96,110,0.1458,-5,2,1.1865,True,
synth_5953,10,4,3,115,87,106,121,0.1415,-9,2,1.07,True,
synth_5954,12,11,4,53,45,53,60,0.1321,0,2,0.9046,True,
synth_5955,4,3,5,89,81,88,94,0.0682,-1,3,1.0236,True,
synth_5956,3,9,3,52,48,54,60,0.1111,2,3,0.9636,True,
synth_5957,3,15,3,71,59,69,80,0.1594,-2,3,1.0448,True,
synth_5958,9,15,5,80,73,81,92,0.1358,1,4,1.0084,True,
synth_5959,22,4,16,269,255,276,305,0.1051,7,6,0.869,True,
synth_5960,22,7,11,185,141,167,190,0.1377,-18,4,0.9408,True,
synth_5961,24,12,13,134,126,139,154,0.1079,5,4,1.0008,True,
synth_5962,19,6,12,134,113,127,144,0.1339,-7,2,0.9058,True,
synth_5963,7,3,5,68,64,72,82,0.1389,4,2,1.0864,True,
synth_5964,6,15,4,95,75,90,102,0.1333,-5,3,0.9736,True,
synth_5965,23,7,16,171,155,177,202,0.1412,6,4,0.9519,True,
synth_5966,28,11,12,135,122,135,146,0.0815,0,3,0.975,True,
synth_5967,20,4,12,191,163,187,209,0.1176,-4,2,0.9679,True,
synth_5968,5,12,4,72,53,68,80,0.1765,-4,4,1.0765,True,
synth_5969,28,5,7,256,222,250,274,0.096,-6,3,1.0745,True,
synth_5970,26,14,24,223,208,227,247,0.0881,4,6,1.0231,True,
synth_5971,3,6,3,73,54,67,78,0.1642,-6,3,0.9263,True,
synth_5972,11,15,8,80,76,84,92,0.0952,4,3,1.0666,True,
synth_5973,27,9,16,200,176,192,206,0.0729,-8,4,1.0556,True,
synth_5974,9,7,5,162,145,158,170,0.0759,-4,5,0.8712,True,
synth_5975,23,5,22,159,141,155,167,0.0774,-4,3,0.914,True,
synth_5976,23,5,6,117,113,129,147,0.1395,12,2,1.0197,True,
synth_5977,30,6,22,323,274,314,355,0.1306,-9,4,1.0831,True,
synth_5978,24,10,10,96,79,91,104,0.1429,-5,3,1.0613,True,
synth_5979,28,12,10,151,142,150,160,0.0667,-1,4,0.9803,True,
synth_5980,28,10,17,173,135,160,180,0.125,-13,3,1.013,True,
synth_5981,22,12,18,128,111,123,133,0.0813,-5,3,1.0066,True,
synth_5982,27,8,18,190,172,189,205,0.0847,-1,4,0.8958,True,
synth_5983,27,14,13,113,104,114,125,0.0965,1,3,0.9923,True,
synth_5984,26,10,11,134,109,129,146,0.1318,-5,3,1.0197,True,
synth_5985,30,7,13,225,200,222,246,0.1081,-3,3,1.0499,True,
synth_5986,15,9,8,87,78,86,91,0.0581,-1,3,1.0137,True,
synth_5987,9,12,9,66,60,69,79,0.1449,3,2,0.9481,True,
synth_5988,27,12,7,184,144,173,193,0.1156,-11,3,1.004,True,
synth_5989,15,3,9,90,82,91,98,0.0769,1,2,1.1008,True,
synth_5990,14,6,15,121,103,117,129,0.1026,-4,3,0.9297,True,
synth_5991,19,12,14,83,73,82,91,0.1098,-1,2,1.0326,True,
synth_5992,4,13,3,70,69,72,76,0.0556,2,3,0.9542,True,
synth_5993,23,13,21,135,122,134,147,0.097,-1,4,1.0257,True,
synth_5994,20,7,4,141,119,138,154,0.1159,-3,2,0.969,True,
synth_5995,4,10,3,71,64,73,83,0.137,2,3,0.9691,True,
synth_5996,17,11,16,181,157,174,190,0.092,-7,5,0.9849,True,
synth_5997,29,12,25,233,190,224,259,0.1562,-9,5,0.9646,True,
synth_5998,14,6,5,84,75,86,99,0.1512,2,2,1.0578,True,
synth_5999,5,11,5,63,60,69,78,0.1304,6,3,0.9104,True,
synth_6000,11,11,7,135,123,133,141,0.0602,-2,5,1.0221,True,
synth_6001,28,3,5,276,221,271,316,0.1661,-5,3,1.0617,True,
synth_6002,20,3,24,218,201,224,248,0.1071,6,3,0.875,True,
synth_6003,16,14,11,114,102,116,134,0.1552,2,4,0.9853,True,
synth_6004,16,9,17,104,87,104,120,0.1538,0,5,0.9958,True,
synth_6005,19,9,9,125,115,124,134,0.0806,-1,3,0.9222,True,
synth_6006,22,8,9,191,174,192,206,0.0729,1,4,0.992,True,
synth_6007,8,11,5,87,80,88,97,0.1023,1,3,1.0283,True,
synth_6008,8,15,5,95,79,91,102,0.1209,-4,3,1.0116,True,
synth_6009,7,13,4,69,59,71,83,0.169,2,4,1.0699,True,
synth_6010,30,11,15,108,105,112,120,0.0714,4,4,1.0102,True,
synth_6011,25,11,6,106,96,112,130,0.1607,6,4,1.0355,True,
synth_6012,3,11,3,61,57,69,84,0.2174,8,3,1.0258,True,
synth_6013,25,6,14,198,179,198,222,0.1212,0,5,1.0996,True,
synth_6014,18,15,16,201,166,189,209,0.1058,-12,6,1.0034,True,
synth_6015,30,6,24,247,238,252,268,0.0635,5,5,0.9853,True,
synth_6016,3,14,3,76,66,76,87,0.1447,0,3,1.0052,True,
synth_6017,16,9,3,130,113,127,139,0.0945,-3,2,1.0039,True,
synth_6018,23,12,16,102,95,105,116,0.1048,3,2,0.9869,True,
synth_6019,26,5,3,178,153,174,191,0.0977,-4,2,0.9853,True,
synth_6020,24,6,24,203,185,198,210,0.0606,-5,5,0.9426,True,
synth_6021,6,9,7,114,89,112,132,0.1786,-2,4,1.1073,True,
synth_6022,4,11,3,60,53,59,64,0.0847,-1,3,1.0521,True,
synth_6023,5,3,3,43,39,44,48,0.0909,1,3,1.02,True,
synth_6024,16,11,12,129,121,129,137,0.062,0,3,0.9689,True,
synth_6025,8,5,3,68,61,70,82,0.1714,2,2,0.919,True,
synth_6026,26,3,17,231,204,227,247,0.0881,-4,4,1.0158,True,
synth_6027,29,5,30,305,295,316,338,0.0696,11,4,1.006,True,
synth_6028,16,4,7,95,90,100,111,0.11,5,2,0.9683,True,
synth_6029,12,15,16,77,71,75,82,0.0933,-2,3,1.0458,True,
synth_6030,13,15,4,60,49,59,70,0.1864,-1,2,1.0552,True,
synth_6031,26,11,19,172,149,166,183,0.1024,-6,5,0.9939,True,
synth_6032,21,10,13,134,119,133,146,0.0977,-1,4,0.9728,True,
synth_6033,8,15,9,92,76,88,99,0.125,-4,4,0.993,True,
synth_6034,26,3,23,495,419,470,518,0.1021,-25,4,0.9442,True,
synth_6035,23,9,12,177,170,180,191,0.0611,3,3,0.9747,True,
synth_6036,11,9,5,43,42,47,53,0.1277,4,1,1.0111,True,
synth_6037,19,12,25,142,114,131,147,0.1221,-11,4,1.025,True,
synth_6038,13,4,4,105,97,112,130,0.1607,7,3,1.0913,True,
synth_6039,22,10,5,91,85,94,104,0.1064,3,2,1.0382,True,
synth_6040,7,12,3,38,35,41,54,0.3171,3,2,1.0507,True,
synth_6041,12,15,15,120,100,116,132,0.1379,-4,7,0.9783,True,
synth_6042,17,15,5,79,72,84,99,0.1786,5,3,0.9762,True,
synth_6043,22,11,18,132,122,132,142,0.0758,0,3,1.0267,True,
synth_6044,7,14,5,36,36,40,45,0.125,4,2,0.9801,True,
synth_6045,4,8,4,69,60,70,82,0.1714,1,3,0.9673,True,
synth_6046,6,6,5,80,70,80,89,0.1125,0,3,1.0183,True,
synth_6047,22,14,8,103,80,97,112,0.1546,-6,4,1.0457,True,
synth_6048,6,12,4,71,63,69,74,0.0725,-2,3,0.9875,True,
synth_6049,15,4,8,105,100,107,117,0.0935,2,2,1.0554,True,
synth_6050,24,3,19,325,270,312,349,0.1186,-13,5,1.0344,True,
synth_6051,4,13,3,42,40,45,50,0.1111,3,2,1.0404,True,
synth_6052,25,14,12,142,105,125,146,0.168,-17,3,0.9646,True,
synth_6053,7,7,8,109,83,99,113,0.1414,-10,3,1.0149,True,
synth_6054,24,13,17,134,109,127,143,0.126,-7,5,1.1067,True,
synth_6055,9,12,5,81,73,79,85,0.0759,-2,3,1.0015,True,
synth_6056,21,4,16,150,139,154,173,0.1234,4,3,1.0017,True,
synth_6057,28,8,5,146,122,138,151,0.0942,-8,2,1.0116,True,
synth_6058,18,10,9,91,86,100,116,0.16,9,4,0.9833,True,
synth_6059,27,6,22,167,160,170,182,0.0706,3,4,1.0236,True,
synth_6060,11,10,7,82,78,85,92,0.0824,3,2,0.9167,True,
synth_6061,4,12,3,78,71,78,86,0.1026,0,2,1.0299,True,
synth_6062,16,3,22,285,246,281,313,0.1139,-4,4,0.9592,True,
synth_6063,20,5,16,180,170,183,197,0.0765,3,3,0.9823,True,
synth_6064,11,6,8,80,70,82,96,0.1707,2,2,0.9529,True,
synth_6065,12,5,4,83,63,78,97,0.2436,-5,2,0.9638,True,
synth_6066,11,10,3,46,43,49,56,0.1429,3,2,1.0095,True,
synth_6067,27,9,28,209,186,208,228,0.0962,-1,4,1.0016,True,
synth_6068,8,12,11,185,166,182,197,0.0824,-3,5,1.0782,True,
synth_6069,12,15,4,81,68,81,94,0.1605,0,4,1.0318,True,
synth_6070,25,12,10,140,120,134,150,0.1194,-6,3,1.0061,True,
synth_6071,11,11,10,127,103,119,133,0.1176,-8,3,0.9744,True,
synth_6072,22,8,16,122,107,118,128,0.0847,-4,3,0.917,True,
synth_6073,17,15,10,124,119,124,129,0.0403,0,3,1.0801,True,
synth_6074,8,8,7,117,109,120,132,0.1,3,4,1.0324,True,
synth_6075,20,14,11,144,133,146,161,0.1027,2,4,0.9438,True,
synth_6076,5,15,5,48,42,47,52,0.1064,-1,3,1.0002,True,
synth_6077,28,15,36,161,143,156,169,0.0833,-5,4,1.0341,True,
synth_6078,6,15,4,65,58,69,81,0.1739,4,3,0.9745,True,
synth_6079,21,9,11,153,144,154,165,0.0714,1,3,1.0556,True,
synth_6080,24,3,15,272,261,283,317,0.1201,11,3,1.095,True,
synth_6081,7,13,5,63,49,62,78,0.2581,-1,3,0.9683,True,
synth_6082,25,13,5,106,85,101,114,0.1287,-5,3,0.9722,True,
synth_6083,9,4,7,115,95,107,118,0.1028,-8,4,1.1123,True,
synth_6084,19,12,10,61,58,67,86,0.2836,6,3,0.9936,True,
synth_6085,23,15,19,103,100,109,119,0.0917,6,3,1.0627,True,
synth_6086,19,14,18,116,106,116,126,0.0862,0,3,0.9998,True,
synth_6087,23,4,11,168,147,167,189,0.1317,-1,3,0.8879,True,
synth_6088,14,14,9,109,90,105,119,0.1333,-4,4,0.9433,True,
synth_6089,15,3,16,245,189,222,253,0.1396,-23,4,0.8861,True,
synth_6090,29,12,8,99,86,99,115,0.1616,0,3,1.0022,True,
synth_6091,22,13,6,62,58,65,73,0.1231,3,2,0.9904,True,
synth_6092,20,10,22,117,90,110,127,0.1545,-7,4,1.0101,True,
synth_6093,22,11,8,128,110,125,142,0.136,-3,3,1.0078,True,
synth_6094,12,14,9,100,83,94,104,0.1064,-6,3,1.0558,True,
synth_6095,10,15,6,92,85,94,104,0.1064,2,3,1.0394,True,
synth_6096,14,12,11,86,72,82,92,0.122,-4,3,0.9997,True,
synth_6097,9,4,6,139,122,135,148,0.0963,-4,4,0.9775,True,
synth_6098,27,11,3,64,62,71,80,0.1268,7,2,0.9616,True,
synth_6099,28,3,7,204,181,209,251,0.201,5,2,0.9075,True,
synth_6100,9,15,4,78,50,69,82,0.1884,-9,3,0.9163,True,
synth_6101,3,3,3,106,82,100,112,0.12,-6,3,1.0792,True,
synth_6102,11,3,5,68,59,67,74,0.1045,-1,2,0.9969,True,
synth_6103,8,11,7,76,66,76,86,0.1316,0,4,1.037,True,
synth_6104,21,7,17,150,136,147,160,0.0884,-3,3,0.9348,True,
synth_6105,7,11,3,58,50,59,72,0.2203,1,3,0.9945,True,
synth_6106,12,6,8,115,104,118,136,0.1525,3,3,0.9387,True,
synth_6107,13,5,4,184,158,179,197,0.1006,-5,3,1.0263,True,
synth_6108,18,13,17,139,128,139,149,0.0719,0,4,0.9909,True,
synth_6109,27,10,6,145,125,141,156,0.1064,-4,3,1.0628,True,
synth_6110,14,14,12,148,135,145,155,0.069,-3,5,1.0417,True,
synth_6111,29,9,7,147,113,132,165,0.25,-15,2,1.0577,True,
synth_6112,7,6,3,38,35,41,53,0.2927,3,3,0.9658,True,
synth_6113,17,4,14,142,109,128,145,0.1328,-14,4,1.0794,True,
synth_6114,13,13,6,81,72,81,87,0.0741,0,2,0.9806,True,
synth_6115,18,12,17,116,111,119,131,0.1008,3,4,0.9641,True,
synth_6116,7,14,4,138,108,127,144,0.1339,-11,4,0.9376,True,
synth_6117,14,9,10,129,114,128,139,0.0859,-1,3,1.0823,True,
