project_id,task_id,planned_optimistic,planned_likely,planned_pessimistic,criticality,cost,num_required_skills,num_assigned,assigned_avg_efficiency,assigned_total_load,num_predecessors,num_successors,actual_duration
33,22,9,14,25,1,1018.31,3,3,0.4622222222222223,30.3,10,1,40.0
33,23,10,11,30,3,828.7,1,1,1.22,10.9,10,0,12.90946490064941
33,24,13,24,28,3,1066.88,1,2,1.075,19.0,5,0,31.325318866064784
33,25,24,28,29,4,595.09,3,3,0.3944444444444445,33.400000000000006,3,0,73.33333333333333
34,0,10,27,30,4,701.08,1,1,0.82,12.4,0,4,35.04753946101862
34,1,16,23,28,5,633.08,1,2,0.8200000000000001,24.3,0,7,27.225561442552223
34,2,12,18,27,4,1043.16,3,1,0.58,10.3,1,6,49.33333333333333
34,3,28,29,29,5,1402.43,3,2,0.5116666666666667,24.3,0,5,67.27777777777779
34,4,12,27,27,3,1208.05,2,1,0.515,12.4,1,5,61.25
34,5,26,29,29,5,1976.38,3,1,0.5366666666666666,8.8,0,8,76.0
34,6,18,25,28,5,600.79,2,2,0.4875,24.4,3,8,60.83333333333333
34,7,2,23,30,1,1736.36,1,1,0.83,12.4,3,7,29.010369687368723
34,8,23,23,25,2,1227.99,2,1,0.41000000000000003,12.0,3,4,58.33333333333333
34,9,12,14,17,5,152.93,1,1,0.67,11.9,4,2,21.524941565042955
34,10,14,17,25,5,1093.69,1,2,1.28,19.1,1,1,15.116458427992578
34,11,14,26,30,4,113.38,1,1,0.82,12.4,2,4,35.04753946101862
34,12,6,13,28,1,963.9,1,2,0.2,21.4,5,4,43.0
34,13,19,28,28,5,373.56,1,2,1.28,19.1,5,1,22.462774673372152
34,14,15,25,27,5,1359.23,1,1,1.34,10.3,3,3,20.21080402180344
34,15,17,22,29,3,184.05,3,3,0.5000000000000001,35.5,2,0,52.111111111111114
34,16,8,18,23,2,1993.43,3,2,0.49666666666666665,22.700000000000003,7,2,45.77777777777778
34,17,5,29,29,4,548.64,3,3,0.5377777777777779,27.5,7,2,66.66666666666666
34,18,3,24,30,3,746.5,3,3,0.4955555555555555,34.7,7,2,57.33333333333333
34,19,22,23,30,1,779.21,2,2,0.6475,23.5,4,1,60.0
34,20,28,29,30,5,620.31,3,2,0.47000000000000003,22.200000000000003,9,2,77.33333333333333
34,21,19,22,23,3,1965.53,1,1,1.34,10.3,8,0,18.502848752355263
34,22,17,17,27,1,686.28,1,1,1.34,10.3,3,0,15.940915848182996
35,0,4,11,28,4,456.29,2,2,0.6174999999999999,18.9,0,4,31.666666666666664
35,1,5,26,29,4,673.16,1,1,0.66,9.5,0,4,35.25547457205445
35,2,22,24,24,3,421.71,1,2,0.2,11.1,1,2,71.0
35,3,4,14,20,1,1448.97,2,1,0.485,10.599999999999998,2,2,33.333333333333336
35,4,23,24,27,5,1360.57,2,1,0.43000000000000005,9.5,1,3,60.83333333333333
35,5,13,23,25,5,581.21,1,1,1.12,9.3,2,6,19.345238095238095
35,6,4,4,8,4,1505.23,2,1,0.42000000000000004,8.1,1,3,11.666666666666668
35,7,16,25,29,1,1875.05,3,3,0.5655555555555556,32.099999999999994,0,1,64.44444444444444
35,8,13,26,29,5,1098.85,3,1,0.6366666666666666,10.599999999999998,3,1,56.77777777777778
35,9,3,3,14,5,519.72,3,2,0.5266666666666667,20.799999999999997,2,2,12.888888888888888
35,10,13,25,26,3,922.1,1,2,0.2,20.7,6,2,69.5
35,11,7,21,22,3,1784.37,2,2,0.625,21.9,2,1,47.08333333333333
35,12,22,27,30,4,353.21,2,2,0.5725,20.6,1,1,66.66666666666667
35,13,17,17,27,4,1760.53,2,1,0.81,10.8,2,2,31.111111111111114
35,14,22,26,26,3,1732.14,1,1,1.0,9.399999999999999,5,0,25.333333333333332
35,15,15,28,28,4,1067.56,1,2,0.96,17.6,6,0,19.57070707070707
36,0,13,26,27,3,1329.53,2,2,0.5775,22.200000000000003,0,1,60.0
36,1,21,25,26,3,1707.03,2,1,0.42000000000000004,11.500000000000002,0,4,61.25
36,2,9,23,28,1,1884.02,1,2,0.9299999999999999,15.899999999999999,1,0,29.86111111111111
36,3,24,25,26,5,1172.74,1,1,0.68,10.299999999999999,0,3,39.69088504304274
36,4,13,29,30,2,593.34,3,2,0.43333333333333335,21.8,1,2,70.66666666666666
36,5,26,28,28,2,1944.71,2,2,0.545,15.5,3,0,69.16666666666667
36,6,17,23,28,2,1622.75,2,3,0.5650000000000001,27.800000000000004,2,1,57.08333333333333
36,7,5,8,16,5,364.98,3,2,0.405,19.200000000000003,1,0,23.555555555555557
36,8,14,23,25,2,1430.63,3,2,0.545,18.4,3,0,58.222222222222214
37,0,14,27,30,1,795.05,3,2,0.7366666666666668,19.5,0,7,59.111111111111114
37,1,28,29,30,5,1185.44,1,1,0.88,8.5,0,5,36.580151684288964
37,2,7,20,21,2,1361.59,2,2,0.535,21.8,0,5,45.0
37,3,19,22,27,1,732.39,2,2,0.47250000000000003,25.7,1,5,55.83333333333333
37,4,4,22,27,3,1322.89,1,3,0.8966666666666666,22.5,1,5,25.181644435842504
37,5,9,20,23,2,1136.32,2,3,0.47833333333333333,25.0,0,3,46.66666666666667
37,6,18,20,24,5,1563.88,1,3,0.7933333333333333,36.5,3,3,29.741230139520468
37,7,5,19,30,4,1352.97,1,3,1.1833333333333333,24.8,3,2,17.619047619047617
37,8,12,29,30,1,226.42,2,3,0.6350000000000001,32.4,2,1,65.83333333333333
37,9,8,8,14,4,1249.03,2,3,0.6983333333333334,27.400000000000002,1,5,22.5
37,10,7,21,23,5,747.85,1,1,1.17,10.3,3,1,19.477442857239552
37,11,22,25,27,5,1164.33,2,1,0.765,10.3,3,3,62.08333333333333
37,12,24,24,25,3,1640.91,2,3,0.7683333333333334,35.1,1,1,60.41666666666667
37,13,15,16,19,3,1892.44,2,1,1.065,12.9,4,1,24.052522108011118
37,14,2,19,28,4,1654.55,1,1,0.97,8.5,4,0,20.21682989163689
37,15,9,26,27,4,1554.5,2,3,0.4416666666666667,34.5,2,0,58.33333333333333
37,16,26,26,26,4,1847.72,2,2,0.485,19.1,4,2,65.0
37,17,17,27,30,2,1417.26,3,1,0.5233333333333333,10.3,6,1,68.88888888888889
37,18,16,17,19,5,216.81,1,1,0.62,14.7,5,0,32.35543993289817
37,19,10,14,20,2,1461.02,1,1,0.62,14.7,7,0,27.015221691546042
38,0,27,29,29,4,1955.92,1,1,0.64,9.6,0,4,50.20598842066482
38,1,11,22,27,1,1005.61,3,2,0.58,20.5,0,7,56.0
38,2,26,29,29,4,1427.22,2,2,0.675,21.6,0,4,71.25
38,3,8,15,29,1,889.89,2,3,0.625,29.1,2,3,40.41666666666667
38,4,23,25,28,2,1707.13,2,1,0.6699999999999999,10.499999999999998,0,4,62.91666666666667
38,5,5,10,23,4,588.92,2,1,0.6,10.499999999999998,3,1,28.333333333333336
38,6,18,28,29,3,1098.87,1,3,1.05,29.099999999999998,2,1,23.574018926203635
38,7,3,16,25,5,1280.73,2,3,0.62,30.0,1,2,38.333333333333336
38,8,9,9,16,5,1681.29,1,2,1.1,17.9,5,2,9.591194968553458
38,9,3,12,22,4,1514.99,3,3,0.5277777777777779,28.6,2,2,32.44444444444444
38,10,28,28,28,3,1470.1,1,1,1.15,13.5,3,1,28.567287464827373
38,11,5,10,16,2,1385.73,3,2,0.39333333333333337,18.4,3,0,27.111111111111107
38,12,3,12,28,5,1108.13,2,2,0.6575,23.1,3,1,32.916666666666664
38,13,3,7,18,3,1335.4,2,3,0.7816666666666666,28.899999999999995,5,1,20.416666666666664
38,14,23,24,28,3,187.78,3,2,0.3833333333333333,16.2,4,0,65.33333333333333
39,0,13,19,29,4,1983.11,3,3,0.6400000000000001,27.700000000000003,0,3,45.88888888888889
39,1,24,25,28,2,1624.7,3,2,0.6683333333333333,12.5,1,5,59.111111111111114
39,2,18,23,27,1,993.39,1,1,1.38,7.0,0,2,16.545893719806767
39,3,9,24,29,5,1686.11,3,2,0.56,17.3,1,2,59.55555555555555
39,4,13,29,30,3,1524.5,1,3,0.8866666666666667,16.4,2,3,40.76923076923077
39,5,20,28,28,2,1392.16,3,1,0.5766666666666667,8.8,2,4,71.11111111111111
39,6,8,27,28,3,1998.46,1,3,0.9333333333333335,26.1,4,2,24.518462678418565
39,7,27,28,28,3,301.1,1,2,0.915,15.600000000000001,2,1,36.25412267918245
39,8,4,24,29,5,1773.11,3,1,0.4000000000000001,10.3,4,0,57.33333333333333
39,9,5,27,28,2,1818.75,2,2,0.6499999999999999,9.5,2,0,58.75
39,10,14,21,30,1,1422.81,3,1,0.82,7.0,4,0,49.77777777777778
40,0,13,26,29,4,1012.83,2,1,0.655,14.600000000000001,0,11,60.83333333333333
40,1,18,24,24,1,1131.36,3,2,0.6116666666666667,18.5,0,1,53.66666666666667
40,2,25,26,27,3,595.44,3,2,0.5299999999999999,25.800000000000004,1,8,69.33333333333333
40,3,22,28,30,3,1260.32,2,2,0.6575,29.3,2,5,68.33333333333333
40,4,2,22,27,3,1542.99,3,1,0.5866666666666668,9.7,1,10,52.0
40,5,11,12,16,2,1020.5,2,2,0.5650000000000001,25.800000000000004,1,7,31.25
40,6,17,28,30,5,925.8,3,3,0.49666666666666665,43.300000000000004,2,4,70.66666666666666
40,7,3,7,17,1,671.26,3,2,0.49666666666666665,28.700000000000003,3,4,21.333333333333332
40,8,24,27,30,2,1123.94,1,1,0.7,14.700000000000001,3,3,48.99210263600762
40,9,4,24,27,5,1986.16,3,2,0.8566666666666666,21.5,1,3,49.38888888888889
40,10,26,29,29,3,1188.64,1,2,0.2,24.4,2,4,85.5
40,11,2,25,25,5,766.51,3,1,0.48,9.7,3,6,56.44444444444444
40,12,20,26,30,2,934.62,1,1,0.64,14.7,1,4,46.622878315645046
40,13,11,27,29,2,102.91,2,1,0.5,14.000000000000002,2,3,61.66666666666667
40,14,18,24,30,4,973.37,1,2,0.83,17.3,2,1,29.36954521920606
40,15,6,7,13,4,722.34,2,2,0.9450000000000001,26.400000000000002,6,3,19.583333333333332
40,16,8,28,30,3,1392.01,3,2,0.8266666666666667,26.5,3,4,58.333333333333336
40,17,25,26,27,5,817.29,2,1,0.63,11.8,6,0,65.0
40,18,6,12,19,1,1381.1,1,1,0.2,14.7,5,0,36.5
40,19,24,29,29,4,268.68,2,3,0.6083333333333334,40.5,2,0,70.41666666666667
40,20,13,27,30,4,672.76,2,2,0.5800000000000001,29.3,6,2,62.91666666666667
40,21,14,21,27,4,1791.37,2,2,0.6975,21.5,5,3,52.08333333333333
40,22,19,28,29,1,1067.94,2,2,0.5925,29.300000000000004,9,2,66.66666666666667
40,23,23,25,30,3,1265.22,2,1,0.74,14.7,5,0,63.75
40,24,6,24,26,5,1454.44,1,3,1.1066666666666667,41.1,6,0,18.363853969845923
40,25,28,28,28,4,1595.7,1,2,1.3,28.700000000000003,7,0,25.43066089944275
40,26,11,11,19,4,1159.39,2,1,0.76,14.000000000000002,4,0,30.833333333333336
41,0,15,26,30,1,1028.87,3,2,0.525,15.1,0,6,66.22222222222221
41,1,5,17,28,3,696.25,1,1,0.2,8.5,0,4,50.5
41,2,26,27,30,3,1198.77,1,3,1.2166666666666666,40.900000000000006,1,6,28.614488660789974
41,3,8,21,28,2,770.59,2,1,0.495,14.7,2,3,50.0
41,4,21,27,27,3,1436.14,1,1,0.2,8.5,1,4,78.0
41,5,19,22,26,2,352.39,2,1,0.915,15.3,3,1,41.622836825688395
41,6,28,28,28,2,1621.61,1,1,0.88,11.9,2,3,33.804460547332155
41,7,16,29,30,2,189.54,3,3,0.6755555555555556,30.9,2,3,63.00000000000001
41,8,9,22,28,3,1953.6,1,1,1.0,8.5,1,3,22.466350310136804
41,9,26,26,28,5,886.69,3,2,0.5,23.8,4,4,70.22222222222221
41,10,23,28,28,1,1836.93,3,1,0.4266666666666667,11.9,2,2,72.44444444444444
41,11,6,18,18,3,1165.37,2,1,0.495,14.7,5,3,40.0
41,12,25,28,30,4,550.84,3,2,0.34833333333333333,27.200000000000003,4,1,74.22222222222221
41,13,26,29,30,2,1784.08,2,2,0.8524999999999999,26.200000000000003,3,3,71.66666666666667
41,14,27,27,27,2,1918.14,3,3,0.5911111111111111,37.5,1,1,72.0
41,15,7,19,20,2,712.32,2,2,0.7150000000000001,30.0,5,1,42.91666666666667
41,16,19,28,28,4,1600.46,1,1,1.12,8.5,5,1,25.515354995083943
41,17,26,28,29,4,1955.82,2,3,0.7450000000000001,24.9,6,0,32.625047841676924
41,18,13,19,21,3,817.33,2,2,0.7150000000000001,30.0,2,0,26.601921139423663
42,0,11,14,27,5,845.37,1,2,1.11,26.0,0,6,12.884324575942303
42,1,19,27,27,2,1544.46,1,1,0.63,14.499999999999998,0,4,47.063701301619986
42,2,3,8,24,3,249.3,2,1,0.61,11.799999999999999,1,9,24.583333333333336
42,3,2,6,27,1,385.12,2,1,0.57,11.799999999999999,0,6,22.083333333333336
42,4,17,22,26,1,256.31,1,3,0.20000000000000004,35.800000000000004,2,6,65.5
42,5,17,26,27,4,623.31,2,3,0.19999999999999998,36.8,3,4,74.0
42,6,6,20,25,3,871.0,3,1,0.47333333333333333,11.799999999999999,1,4,49.33333333333333
42,7,23,28,30,3,425.12,3,1,0.47333333333333333,11.799999999999999,1,6,73.33333333333333
42,8,9,21,21,2,1667.95,2,2,0.2,28.0,3,7,57.0
42,9,27,27,28,3,1496.39,2,3,0.5816666666666667,39.5,3,5,67.91666666666667
42,10,17,19,22,3,1064.61,1,1,0.2,14.499999999999998,2,7,57.5
42,11,2,15,16,5,1443.71,3,3,0.6000000000000001,42.2,4,3,34.666666666666664
42,12,21,23,26,3,946.33,1,1,0.2,11.799999999999999,5,2,69.5
42,13,25,29,30,4,243.41,1,1,1.13,13.500000000000002,3,2,31.108062706504608
42,14,13,14,17,4,113.24,3,2,0.19999999999999998,28.0,7,3,43.0
42,15,2,21,23,4,1371.69,3,2,0.55,25.3,5,2,48.44444444444444
42,16,19,21,29,2,187.82,2,3,0.19999999999999998,35.800000000000004,7,2,66.0
42,17,6,24,27,2,531.0,3,2,0.42333333333333334,26.0,4,0,57.33333333333333
42,18,8,23,28,5,1330.15,1,2,0.2,26.0,5,0,64.0
42,19,22,27,29,3,1117.5,3,1,0.39999999999999997,14.200000000000001,8,0,70.66666666666666
42,20,27,29,30,4,1700.4,1,1,0.2,13.500000000000002,6,0,86.5
42,21,2,27,30,5,413.26,1,1,0.2,13.500000000000002,3,0,70.0
42,22,11,16,20,1,1990.35,2,1,0.525,14.200000000000001,5,0,39.583333333333336
43,0,21,29,30,4,604.5,1,1,1.21,6.6,0,0,23.002754820936637
43,1,5,27,28,2,569.17,1,1,0.96,8.4,0,1,25.243561530585836
43,2,28,29,30,3,269.03,2,1,0.58,8.4,0,2,72.5
43,3,7,20,27,4,132.15,1,2,0.9950000000000001,16.0,1,0,28.35820895522388
43,4,17,23,26,5,186.4,2,2,0.8425,10.399999999999999,2,0,24.725274725274723
44,0,10,19,23,2,1851.64,2,1,0.7949999999999999,8.2,0,2,45.41666666666667
44,1,15,22,26,3,1713.5,1,3,0.20000000000000004,24.4,0,0,64.5
44,2,18,22,28,2,1364.61,1,3,0.20000000000000004,24.4,1,2,67.0
44,3,5,20,30,2,1178.34,3,1,0.47333333333333333,8.2,2,1,51.111111111111114
44,4,2,26,26,2,784.37,1,2,0.2,18.7,1,0,66.0
44,5,22,28,29,5,442.21,2,1,1.205,8.2,1,0,28.679625693253183
45,0,13,23,29,4,1726.55,1,1,1.38,11.3,0,7,17.440261123135397
45,1,4,28,30,2,340.25,1,1,1.36,12.899999999999999,1,4,21.562533159473183
45,2,4,20,26,4,505.31,3,2,0.47833333333333333,22.1,1,8,48.888888888888886
45,3,22,25,25,4,219.95,2,1,0.505,12.899999999999999,0,8,61.25
45,4,5,27,30,4,597.42,1,3,1.17,33.8,0,7,20.223652192029252
45,5,22,23,29,2,702.04,3,1,0.41333333333333333,12.4,2,2,63.55555555555555
45,6,6,13,15,1,1689.54,2,1,0.715,8.2,4,2,30.416666666666664
45,7,19,21,27,3,365.83,3,2,0.7083333333333335,20.9,3,9,50.555555555555564
45,8,9,23,27,4,1787.32,2,2,0.5075000000000001,23.5,2,7,53.33333333333333
45,9,12,17,26,2,1878.94,3,1,0.36000000000000004,12.4,2,3,47.111111111111114
45,10,10,17,29,3,1399.21,2,1,0.78,9.6,3,4,44.58333333333333
45,11,5,7,16,4,1063.86,3,3,0.5166666666666667,31.9,4,4,21.777777777777775
45,12,2,21,29,1,909.56,1,3,1.17,33.8,3,4,16.263776238345205
45,13,4,14,24,5,1049.4,1,2,1.145,22.9,4,5,13.23323258970166
45,14,7,22,30,4,1427.34,3,1,0.5066666666666667,10.9,8,1,55.55555555555555
45,15,20,21,23,2,1852.36,2,1,0.78,12.899999999999999,4,3,52.91666666666667
45,16,9,23,25,3,1913.61,1,2,1.11,21.0,5,2,25.85096598918464
45,17,14,26,26,2,1784.02,1,1,1.23,8.2,1,3,21.008277459818167
45,18,11,13,30,2,715.6,1,1,0.7,12.899999999999999,5,1,26.68521716252611
45,19,23,27,30,5,707.0,1,1,0.7,12.899999999999999,4,1,46.19698885125488
45,20,28,29,30,5,471.57,2,1,0.65,9.6,5,2,72.5
45,21,28,28,29,5,1927.17,3,3,0.6122222222222223,33.0,7,2,75.11111111111111
45,22,23,24,27,1,222.34,3,3,0.4766666666666668,32.2,6,0,64.88888888888889
45,23,13,25,30,5,908.82,2,2,0.6950000000000001,21.099999999999998,8,0,59.58333333333333
45,24,19,23,25,1,404.59,2,1,0.5650000000000001,10.6,7,0,56.66666666666667
46,0,2,23,25,2,162.27,3,1,0.3933333333333333,11.799999999999999,0,5,52.888888888888886
46,1,22,29,30,5,999.4,3,3,0.4588888888888889,28.9,1,4,74.66666666666666
46,2,25,28,30,3,1230.51,3,1,0.48666666666666664,8.2,1,1,74.22222222222221
46,3,23,28,30,3,387.56,2,1,1.0050000000000001,8.2,0,2,45.55349824563399
46,4,14,23,24,1,634.43,3,1,0.7366666666666667,8.2,2,1,50.555555555555564
46,5,27,29,30,4,654.27,2,3,0.19999999999999998,28.9,2,0,86.5
46,6,26,27,30,2,971.31,1,1,0.2,8.2,3,1,82.0
46,7,19,20,30,5,949.85,2,1,0.63,8.2,1,1,53.75
46,8,26,26,29,3,752.66,2,1,0.63,11.799999999999999,4,0,66.25
46,9,18,22,28,1,1619.88,2,1,0.49,11.799999999999999,1,0,55.83333333333333
47,0,2,8,21,2,1517.01,2,1,0.7899999999999999,3.3,0,10,22.916666666666664
47,1,16,29,30,3,340.87,2,1,0.925,10.8,0,8,36.22459199158618
47,2,26,28,28,5,1434.6,3,3,0.47555555555555556,33.1,1,6,73.77777777777777
47,3,2,25,26,4,1503.68,2,2,0.495,19.5,1,5,53.33333333333333
47,4,17,24,28,5,1988.49,1,3,1.1700000000000002,21.5,2,6,20.464014669510362
47,5,25,25,28,4,1942.9,1,1,1.14,9.5,0,6,25.101703952146973
47,6,9,17,27,5,532.36,1,1,0.2,12.200000000000001,3,3,52.0
47,7,15,17,20,4,561.16,3,1,0.5599999999999999,9.5,2,5,45.77777777777778
47,8,12,18,23,1,206.28,3,1,0.5499999999999999,11.299999999999999,3,4,47.55555555555555
47,9,6,20,23,2,215.7,3,2,0.405,22.1,1,7,48.44444444444444
47,10,28,29,29,2,1146.43,3,2,0.5,18.299999999999997,2,1,76.88888888888889
47,11,25,26,28,3,179.34,2,2,0.6475,13.899999999999999,4,2,65.41666666666667
47,12,25,26,30,4,1090.29,2,2,0.8674999999999999,23.6,6,2,66.25
47,13,5,18,25,1,657.03,2,2,0.605,19.5,4,2,42.5
47,14,27,28,29,5,900.52,3,3,0.6155555555555556,23.4,3,1,65.33333333333334
47,15,12,24,28,4,1698.68,3,2,0.4583333333333333,23.799999999999997,3,2,60.44444444444444
47,16,10,23,30,3,1078.31,1,2,0.9949999999999999,23.6,6,1,21.656372037146408
47,17,4,26,27,2,1284.84,3,3,0.5233333333333334,30.5,6,2,60.0
47,18,16,27,30,3,769.27,2,3,0.8350000000000001,36.2,8,0,34.43572325126094
47,19,9,28,29,4,1793.22,1,1,1.16,8.2,7,1,21.770228371819535
47,20,15,19,19,3,1921.89,2,3,0.6066666666666667,35.800000000000004,5,0,45.83333333333333
47,21,8,9,11,5,1229.82,2,2,0.8700000000000001,23.3,7,0,10.228432648889386
48,0,28,29,30,5,1986.23,2,3,0.8366666666666666,32.6,0,6,72.5
48,1,28,28,28,3,864.77,1,1,1.37,8.5,0,3,21.51431642251432
48,2,26,26,29,4,118.29,3,2,0.6516666666666667,25.400000000000002,0,5,61.833333333333336
48,3,3,19,29,4,1088.36,1,1,1.14,13.200000000000001,1,5,16.872844793482518
48,4,3,18,30,5,527.11,3,1,0.7633333333333333,7.0,2,5,40.833333333333336
48,5,10,29,29,2,618.63,3,1,0.42333333333333334,7.0,2,1,68.88888888888889
48,6,15,29,29,3,1127.57,3,1,0.57,7.200000000000001,1,4,71.11111111111111
48,7,23,29,30,4,1617.04,3,1,0.59,12.900000000000002,1,0,75.11111111111111
48,8,17,23,28,4,353.14,2,3,0.775,28.6,2,2,57.08333333333333
48,9,5,19,28,5,404.3,3,1,0.6,8.5,2,3,48.44444444444444
48,10,27,27,28,5,765.05,2,1,0.6849999999999999,9.6,2,2,67.91666666666667
48,11,15,17,23,2,215.92,2,1,1.255,12.900000000000002,5,3,16.854719052582716
48,12,14,22,27,2,1705.8,3,1,0.5266666666666667,12.200000000000001,4,2,57.33333333333333
48,13,2,21,21,4,523.09,1,1,1.37,12.900000000000002,2,1,14.15740690011045
48,14,4,17,25,4,531.49,2,3,0.7999999999999999,25.000000000000004,4,3,40.41666666666667
48,15,14,29,30,2,616.35,2,1,0.745,8.5,5,0,66.66666666666667
48,16,8,23,23,3,1445.37,1,2,1.2149999999999999,22.5,8,1,15.891472868217052
48,17,8,20,26,3,1697.07,1,1,1.35,7.0,5,0,14.115631461732294
49,0,4,8,26,1,1240.31,1,2,0.625,20.6,0,4,18.39034901896173
49,1,8,16,25,2,241.03,1,1,0.2,12.799999999999999,0,5,48.5
49,2,26,28,28,1,1168.82,2,2,0.9975,24.799999999999997,0,6,69.16666666666667
49,3,17,24,26,1,1877.7,3,1,0.33666666666666667,13.4,1,5,61.77777777777778
49,4,10,27,27,2,1461.06,3,1,0.35333333333333333,13.4,1,2,64.44444444444444
49,5,7,20,22,1,1411.96,2,2,0.5525,20.6,2,6,45.41666666666667
49,6,20,25,25,1,1989.89,3,1,0.3433333333333333,12.799999999999999,1,2,64.44444444444444
49,7,5,22,28,1,419.23,2,2,0.4125,20.6,3,2,50.41666666666667
49,8,5,26,27,1,1129.88,1,1,0.63,12.799999999999999,2,1,44.366492287289226
49,9,9,15,16,5,1703.14,3,2,0.615,24.799999999999997,1,3,37.77777777777777
49,10,25,29,30,3,1209.06,1,2,0.2,24.0,6,0,85.5
49,11,9,12,21,4,1597.26,3,2,0.4716666666666667,26.2,2,1,34.666666666666664
49,12,18,29,29,5,1350.4,3,1,0.5499999999999999,7.3,3,2,72.44444444444444
49,13,20,26,30,4,1303.21,1,2,1.175,20.099999999999998,3,1,20.533333333333335
49,14,7,9,11,3,158.6,1,3,0.20000000000000004,38.199999999999996,9,0,27.0
49,15,2,18,19,2,1605.95,1,3,0.20000000000000004,30.6,6,0,46.5
50,0,26,28,29,4,881.15,1,1,1.18,5.6,0,0,23.587570621468927
50,1,24,25,26,4,817.49,1,2,0.2,9.0,0,1,75.0
50,2,20,23,29,5,341.41,3,2,0.5233333333333333,12.7,1,0,62.666666666666664
50,3,6,19,23,3,1548.86,3,2,0.7366666666666667,11.899999999999999,0,0,46.666666666666664
50,4,11,22,28,2,1715.93,3,1,0.87,9.6,0,0,49.38888888888889
51,0,17,18,28,3,1278.85,3,3,0.6822222222222222,39.2,0,6,45.5
51,1,26,29,30,5,471.39,3,1,0.38000000000000006,13.0,0,7,76.44444444444444
51,2,11,14,28,1,1394.45,1,2,0.8600000000000001,10.7,0,5,25.979955841612007
51,3,20,26,30,4,108.74,3,1,0.3633333333333333,11.4,1,4,68.44444444444444
51,4,22,28,28,5,1406.93,2,3,0.5566666666666668,32.7,2,6,67.5
51,5,17,20,25,3,1379.75,1,1,1.09,8.3,0,2,18.654434250764524
51,6,24,25,28,3,1675.63,3,3,0.6811111111111111,36.8,4,6,67.55555555555554
51,7,8,12,27,1,419.61,2,2,0.45749999999999996,24.4,3,4,34.583333333333336
51,8,26,28,30,4,1781.54,2,3,0.6066666666666668,30.6,0,1,70.0
51,9,25,28,29,5,944.45,2,2,0.7575000000000001,26.200000000000003,0,3,69.16666666666667
51,10,13,24,30,4,1514.7,3,2,0.8033333333333336,25.4,2,7,54.055555555555564
51,11,12,13,17,4,1823.54,3,2,0.4666666666666666,25.4,2,2,36.0
51,12,7,26,26,2,941.1,2,2,0.5775,23.5,4,4,57.08333333333333
51,13,9,29,30,5,856.89,3,2,0.49499999999999994,17.2,3,2,68.88888888888889
51,14,13,21,29,4,1628.99,2,3,0.555,38.3,3,1,52.5
51,15,9,26,27,5,113.85,1,1,0.74,13.0,4,2,35.014769609024015
51,16,14,20,22,5,806.56,1,1,1.4,7.8,7,2,14.955078340103872
51,17,11,27,27,4,1241.59,3,2,0.5166666666666667,27.8,3,3,64.88888888888889
51,18,3,28,29,2,971.34,3,3,0.6611111111111111,35.6,7,1,64.0
51,19,14,20,22,1,1471.25,1,3,0.8333333333333334,25.5,8,0,22.745098039215687
51,20,25,26,29,1,187.19,3,2,0.40166666666666667,17.7,5,0,70.22222222222221
51,21,20,26,27,5,958.72,2,2,0.5549999999999999,20.8,5,0,62.91666666666667
51,22,22,28,29,4,987.83,1,1,1.24,14.8,5,0,25.595362901075706
52,0,5,14,28,2,1663.9,3,3,0.5422222222222223,29.4,0,7,34.611111111111114
52,1,4,23,25,1,638.5,1,1,0.77,14.7,0,4,33.277876030545464
52,2,15,21,26,1,441.27,2,3,0.65,31.7,0,7,38.01409718483778
52,3,4,17,22,2,482.37,2,2,0.7775000000000001,17.6,1,6,39.166666666666664
52,4,10,24,26,4,1549.39,2,2,0.9175,18.0,1,4,55.0
52,5,6,7,28,4,968.12,2,3,0.4716666666666667,31.8,2,7,25.833333333333336
52,6,6,20,25,4,1520.04,1,3,1.03,30.799999999999997,3,3,24.61838969398816
52,7,13,26,30,1,1789.59,1,1,1.33,9.9,1,4,19.24610796722012
52,8,16,17,29,5,105.21,2,1,0.59,10.499999999999998,4,5,47.08333333333333
52,9,4,16,23,1,1425.87,1,1,0.77,14.7,2,5,25.027162965120965
52,10,27,27,28,2,793.45,3,3,0.48888888888888893,29.0,2,5,72.44444444444444
52,11,25,29,30,3,1106.48,3,3,0.6466666666666667,22.5,3,4,76.0
52,12,3,17,26,3,998.85,1,2,1.2149999999999999,22.799999999999997,5,2,17.86219590888567
52,13,9,10,14,1,1441.9,2,2,0.5975,25.5,3,3,26.25
52,14,18,23,28,3,883.3,2,1,0.96,14.7,2,4,37.953280100952675
52,15,11,13,15,2,1469.41,3,3,0.6488888888888891,29.5,6,3,30.333333333333336
52,16,26,28,28,5,1058.41,2,3,0.6100000000000001,37.7,6,0,47.32755099512304
52,17,14,25,30,2,461.69,1,1,1.28,10.499999999999998,8,0,20.992422138583883
52,18,9,9,19,4,485.86,1,2,1.07,22.4,3,2,8.504076862549779
52,19,24,24,24,3,467.66,2,3,0.49000000000000005,34.6,9,1,60.0
52,20,10,17,24,4,1565.03,3,2,0.68,18.9,8,0,45.33333333333333
52,21,16,16,29,2,282.2,2,1,0.505,6.199999999999999,7,0,45.41666666666667
53,0,11,29,30,5,1845.77,2,1,0.7,9.7,0,3,65.41666666666667
53,1,13,27,30,4,475.86,3,2,0.515,22.4,1,4,67.11111111111111
